BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,35, ,A5, 28 LORRAINE AVENUE                        ,            ,10312,1,0,1,"2,415","1,816",2002, 1 , A5 ,"$344,659",12/11/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,40, ,A5, 4 RALPH AVENUE                            ,            ,10312,1,0,1,"2,320","1,170",1991, 1 , A5 ,"$178,080",5/28/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,  ,6222,25, ,  , 36 JEANNETTE AVENUE                       ,            ,10312,0,0,0,0,0,0, 1 , A1 ,"$210,500",7/17/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,  ,6225,29, ,  , 801 ANNADALE ROAD                         ,            ,10312,0,0,0,0,0,0, 1 , A1 ,"$800,000",4/9/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6226,115, ,A1, 973 CARLTON BOULEVARD                     ,            ,10312,1,0,1,"13,561","1,484",1915, 1 , A1 ,$0,11/15/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,47, ,B2, 792 ARDEN AVENUE                          ,            ,10312,2,0,2,"5,850","3,900",2004, 1 , A1 ,"$310,000",11/4/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6228,19, ,A2, 170 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"8,000","1,189",1925, 1 , A2 ,"$359,000",8/6/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6229,68, ,A1, 165 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","2,872",1915, 1 , A1 ,"$255,000",3/10/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6232,13, ,A0, 178 RATHBUN AVENUE                        ,            ,10312,1,0,1,"4,000","1,251",1960, 1 , A2 ,"$400,000",5/2/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6232,50, ,A1, 630 ARDEN AVENUE                          ,            ,10312,1,0,1,"3,480","1,664",1980, 1 , A1 ,$0,9/19/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6232,74, ,A2, 998 DRUMGOOLE ROAD WEST                   ,            ,10312,1,0,1,"3,600",984,1960, 1 , A2 ,"$380,000",12/22/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6232,74, ,A2, 998 DRUMGOOLE ROAD WEST                   ,            ,10312,1,0,1,"3,600",984,1960, 1 , A2 ,$0,4/29/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6233,72, ,A1, 169 RATHBUN AVENUE                        ,            ,10312,1,0,1,"4,000","1,924",1925, 1 , A1 ,"$320,500",7/31/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6234,68, ,A1, 209 RENSSELAER AVENUE                     ,            ,10312,1,0,1,"4,000","3,050",1997, 1 , A1 ,"$565,000",8/13/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6235,4, ,A1, 345 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"6,000","1,624",1975, 1 , A1 ,"$500,000",7/31/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6235,67, ,A2, 223 SHELDON AVENUE                        ,            ,10312,1,0,1,"8,000",840,1945, 1 , A2 ,"$95,000",1/30/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6236,6, ,A1, 381 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"3,960","1,416",1940, 1 , A1 ,$0,1/13/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6236,37, ,A1, 154 STAFFORD AVENUE                       ,            ,10312,1,0,1,"4,000","1,488",1935, 1 , A2 ,$0,7/30/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6236,41, ,A1, 516 ARDEN AVENUE                          ,            ,10312,1,0,1,"6,000","1,306",1935, 1 , A1 ,"$425,000",10/22/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6239,83, ,A1, 257 CROWN AVENUE                          ,            ,10312,1,0,1,"9,600","1,728",1975, 1 , A1 ,$0,9/22/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,108, ,A1, 7 FURMAN STREET                           ,            ,10312,1,0,1,"6,400","2,076",1970, 1 , A1 ,$0,9/3/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,143, ,A1, 18 HILLIS STREET                          ,            ,10312,1,0,1,"4,905","2,848",1960, 1 , A1 ,"$800,000",12/23/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6249,214, ,V0, 1002 ANNADALE ROAD                        ,            ,10312,0,0,0,"40,000",0,0, 1 , A2 ,$0,12/29/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,282, ,A2, 117 NORTH PINE TERRACE                    ,            ,10312,1,0,1,"5,376","1,584",1965, 1 , A2 ,"$400,000",3/26/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,414, ,A2, 924 ANNADALE ROAD                         ,            ,10312,1,0,1,"4,879","2,088",1965, 1 , A2 ,$0,9/25/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,4,6249,421, ,O9, 908 ANNADALE ROAD                         ,            ,10312,0,2,2,"3,795","1,850",1899, 1 , A1 ,"$330,000",6/11/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,700, ,A1, 77 BENNETT AVENUE                         ,            ,10312,1,0,1,"8,322","2,144",1986, 1 , A1 ,"$555,000",1/21/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6254,12, ,A2, 116 NORTH RAILROAD ST                     ,            ,10312,1,0,1,"4,000","1,222",1970, 1 , A2 ,$0,4/30/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6260,20, ,A2, EDGEGROVE AVENUE                          ,            ,10312,1,0,1,"8,000","1,033",1899, 1 , A2 ,$0,5/9/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6260,22, ,A1, 220 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"24,000","2,396",1925, 1 , A1 ,$0,10/24/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6261,29, ,A1, 213 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"10,500","1,680",1925, 1 , A1 ,"$100,000",4/17/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6264,33, ,B2, 204 RATHBUN AVENUE                        ,            ,10312,2,0,2,"6,000","5,794",2004, 1 , A2 ,"$360,000",2/7/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6265,13, ,A1, 247 RATHBUN AVENUE                        ,            ,10312,1,0,1,"4,000","3,474",1920, 1 , A1 ,"$90,000",8/18/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6265,25, ,B2, 221 RATHBUN AVENUE                        ,            ,10312,2,0,2,"4,000","3,190",2004, 1 , A2 ,"$530,000",10/27/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6266,33, ,B2, 324 JEFFERSON BOULEVARD                   ,            ,10312,2,0,2,"4,000","3,000",2004, 1 , A1 ,"$300,000",1/13/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6269,3, ,A2, 289 STAFFORD AVENUE                       ,            ,10312,1,0,1,"4,000","1,856",1970, 1 , A2 ,$0,4/28/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6278,60, ,A1, 342 IONIA AVENUE                          ,            ,10312,1,0,1,"4,000","2,340",1960, 1 , A2 ,"$320,000",9/9/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6280,35, ,A2, 157 NORTH RAILROAD ST                     ,            ,10312,1,0,1,"4,080","1,596",1955, 1 , A2 ,"$455,000",12/17/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6280,61, ,A2, 19 IDA COURT                              ,            ,10312,1,0,1,"4,050","2,002",1975, 1 , A2 ,"$372,000",1/9/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6281,10, ,A1, 876 DRUMGOOLE ROAD EAST                   ,            ,10312,1,0,1,"4,212","3,480",1974, 1 , A1 ,"$325,000",11/6/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6281,49, ,A1, 403 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","2,810",1976, 1 , A1 ,$0,3/7/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6283,31, ,A1, 263 IONIA AVENUE                          ,            ,10312,1,0,1,"5,700","2,420",1985, 1 , A1 ,$0,7/25/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6296,66, ,A2, 519 DELMAR AVENUE                         ,            ,10312,1,0,1,"4,000","1,968",1970, 1 , S1 ,"$400,000",11/4/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6297,10, ,A2, 460 LAMONT AVENUE                         ,            ,10312,1,0,1,"6,000","2,232",1970, 1 , A2 ,"$530,000",10/9/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6297,68, ,A2, 293 DELMAR AVENUE                         ,            ,10312,1,0,1,"4,000","1,269",1955, 1 , A2 ,$0,10/14/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6298,3, ,A2, 120 RAMONA AVENUE                         ,            ,10312,1,0,1,"4,000","2,220",1974, 1 , A2 ,"$449,900",10/15/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6299,36, ,A2, 65 RAMONA AVENUE                          ,            ,10312,1,0,1,"4,000","2,180",1975, 1 , A2 ,"$330,000",3/7/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6300,9, ,A1, 460 RENSSELAER AVENUE                     ,            ,10312,1,0,1,"10,000","1,950",1970, 1 , A1 ,$10,8/12/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6300,9, ,A1, 460 RENSSELAER AVENUE                     ,            ,10312,1,0,1,"10,000","1,950",1970, 1 , A1 ,$10,3/14/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6302,11, ,A1, 440 SINCLAIR AVENUE                       ,            ,10312,1,0,1,"4,000","2,160",1985, 1 , A1 ,$0,7/3/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6304,44, ,B3, 345 STAFFORD AVENUE                       ,            ,10312,2,0,2,"10,000","3,967",1980, 1 , A1 ,$0,3/5/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6304,50, ,A1, 351 STAFFORD AVENUE                       ,            ,10312,1,0,1,"4,000","2,504",1980, 1 , A1 ,"$590,000",9/12/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6305,103, ,A3, 353 VINELAND AVENUE                       ,            ,10312,1,0,1,"5,000","3,150",1991, 1 , A3 ,"$755,000",6/24/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6321,11, ,A1, 11 ALVINE AVENUE                          ,            ,10312,1,0,1,"7,250","3,840",2004, 1 , A1 ,$0,12/19/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6321,20, ,A1, 5197 AMBOY ROAD                           ,            ,10312,1,0,1,"4,800","1,100",1945, 1 , A1 ,$0,6/18/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6349,21, ,A3, 490 HAROLD AVENUE                         ,            ,10312,1,0,1,"7,058","4,960",1988, 1 , A3 ,$0,8/11/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6350,26, ,A3, 132 BENNETT PLACE                         ,            ,10312,1,0,1,"9,975","4,936",1989, 1 , A3 ,"$1,323,725",7/16/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6352,52, ,A3, 80 BAYVIEW TERRACE                        ,            ,10312,1,0,1,"6,005","7,580",1988, 1 , A3 ,"$975,000",9/23/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6353,30, ,A1, 119 RYAN PLACE                            ,            ,10312,1,0,1,"9,900","3,100",1984, 1 , A1 ,"$960,000",12/9/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6354,29, ,A1, 685 BARCLAY AVENUE                        ,            ,10312,1,0,1,"4,000","2,300",1980, 1 , A1 ,$0,6/10/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6363,18, ,A1, 310 SHIRLEY AVENUE                        ,            ,10312,1,0,1,"4,000","3,060",2003, 1 , A1 ,"$550,000",4/28/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6366,5, ,A3, 515 BARCLAY AVENUE                        ,            ,10312,1,0,1,"8,207","5,800",2003, 1 , A3 ,"$150,000",11/1/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6367,7, ,A1, 273 HOLDRIDGE AVENUE                      ,            ,10312,1,0,1,"3,920","2,950",1999, 1 , A1 ,"$590,000",3/27/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6367,9, ,A1, 269 HOLDRIDGE AVENUE                      ,            ,10312,1,0,1,"1,920","3,385",1991, 1 , A1 ,"$575,000",8/6/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6368,21, ,A1, 64 JANSEN STREET                          ,            ,10312,1,0,1,"6,000","1,820",1975, 1 , A1 ,"$565,000",8/28/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6368,21, ,A1, 64 JANSEN STREET                          ,            ,10312,1,0,1,"6,000","1,820",1975, 1 , A1 ,$0,7/24/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6368,34, ,A1, 49 WEAVER STREET                          ,            ,10312,1,0,1,"9,800","2,944",1975, 1 , A1 ,$0,9/30/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6368,49, ,A1, 77 WEAVER STREET                          ,            ,10312,1,0,1,"6,000","2,467",1975, 1 , A1 ,"$20,000",1/30/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6369,1, ,A2, 237 HOLDRIDGE AVENUE                      ,            ,10312,1,0,1,"10,200","4,833",1984, 1 , A2 ,$0,11/3/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6371,21, ,A2, 138 JANSEN STREET                         ,            ,10312,1,0,1,"6,300","2,034",1970, 1 , A1 ,"$525,000",2/5/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6371,30, ,A1, 122 JANSEN STREET                         ,            ,10312,1,0,1,"4,000","2,208",1970, 1 , A1 ,$0,9/15/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6371,30, ,A1, 122 JANSEN STREET                         ,            ,10312,1,0,1,"4,000","2,208",1970, 1 , A1 ,$0,9/15/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6371,52, ,A1, 121 WEAVER STREET                         ,            ,10312,1,0,1,"9,500","2,496",1970, 1 , A1 ,"$150,000",8/21/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6372,49, ,A2, 111 JANSEN STREET                         ,            ,10312,1,0,1,"6,000","2,002",1970, 1 , A1 ,"$553,000",10/1/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6377,52, ,A1, 115 SANDBORN STREET                       ,            ,10312,1,0,1,"12,000","3,540",1980, 1 , A1 ,$0,1/7/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6378,33, ,A3, 106 TALLMAN STREET                        ,            ,10312,1,0,1,"4,000","5,400",2002, 1 , A3 ,$0,5/10/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6378,55, ,A1, 117 EYLANDT STREET                        ,            ,10312,1,0,1,"4,000","2,400",1987, 1 , A1 ,"$580,000",8/11/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6378,57, ,A9, 119 EYLANDT STREET                        ,            ,10312,1,0,1,"4,000","1,880",1987, 1 , A9 ,"$565,000",3/19/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6378,63, ,A1, 131 EYLANDT STREET                        ,            ,10312,1,0,1,"4,000","2,192",1988, 1 , A1 ,"$545,000",1/16/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,  ,6393,7, ,  , 487 LIPSETT AVENUE                        ,            ,10312,0,0,0,0,0,0, 1 , A1 ,$0,10/20/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6399,14, ,A1, 88 ALLEN PLACE                            ,            ,10312,1,0,1,"3,200","2,340",1999, 1 , A1 ,$0,2/11/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6401,31, ,A1, 15 ALLEN PLACE                            ,            ,10312,1,0,1,"8,000","2,560",1950, 1 , A1 ,$0,1/21/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6402,39, ,A2, 10 ALLEN PLACE                            ,            ,10312,1,0,1,"6,000","2,040",1952, 1 , A2 ,$0,5/29/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6402,53, ,B2, ALLEN PLACE                               ,            ,10312,2,0,2,"4,000","3,140",2004, 1 , A2 ,"$550,500",11/5/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6406,47, ,A9, 274 NOEL STREET                           ,            ,10312,1,0,1,"8,374","4,000",1987, 1 , A9 ,"$865,000",8/14/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6407,47, ,A3, 430 SHIRLEY AVENUE                        ,            ,10312,1,0,1,"8,534","4,800",1987, 1 , A3 ,$0,10/2/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6424,20, ,A1, 244 BARCLAY AVENUE                        ,            ,10312,1,0,1,"6,000","2,100",1975, 1 , A1 ,"$480,000",6/23/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6429,90, ,A3, 25 ,            ,10312,1,0,1,"12,695","5,845",2000, 1 , A3 ,$0,3/27/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 1 SPANISH LANE                            ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,12/16/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6442,41, ,A3, 257 POILLON AVENUE                        ,            ,10312,1,0,1,"8,376","6,453",1950, 1 , A2 ,$0,7/28/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6442,134, ,B2, 37 NEWTON STREET                          ,            ,10312,2,0,2,"7,550","4,741",1960, 1 , A2 ,"$365,000",5/12/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6452,13, ,A6, 20 ZEPHYR AVENUE                          ,            ,10312,1,0,1,"3,795",480,1920, 1 , A6 ,"$339,900",9/18/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6454,3, ,A1, 474 PHILIP AVENUE                         ,            ,10312,1,0,1,"3,690","1,456",1970, 1 , A1 ,$0,7/25/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6454,3, ,A1, 474 PHILIP AVENUE                         ,            ,10312,1,0,1,"3,690","1,456",1970, 1 , A1 ,"$445,000",4/9/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6456,1, ,A1, 40 LYNCH STREET                           ,            ,10312,1,0,1,"5,940","2,445",1970, 1 , A1 ,$0,8/25/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6456,42, ,A1, 429 BERTRAM AVENUE                        ,            ,10312,1,0,1,"11,340","3,878",1997, 1 , A1 ,"$799,000",7/16/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6475,75, ,A3, 15 NICOLOSI LOOP                          ,            ,10312,1,0,1,"12,264","7,650",1988, 1 , A3 ,"$1,675,000",3/6/2003
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6475,155, ,A3, 155 NICOLOSI DRIVE                        ,            ,10312,1,0,1,"21,480","9,375",1988, 1 , A3 ,$0,6/9/2003
