BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,41, ,A2, 782 ARDEN AVENUE                          ,            ,10312,1,0,1,"11,880","1,424",1965, 1 , A2 ,"$700,000",1/27/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,50, ,A1, 900 CARLTON BOULEVARD                     ,            ,10312,1,0,1,"5,700","4,078",1955, 1 , A1 ,$0,11/10/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6232,17, ,A2, 170 RATHBUN AVENUE                        ,            ,10312,1,0,1,"3,600",984,1960, 1 , A2 ,"$480,000",9/15/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6232,74, ,A2, 998 DRUMGOOLE ROAD WEST                   ,            ,10312,1,0,1,"3,600",984,1960, 1 , A2 ,"$445,000",2/23/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6233,1, ,A1, 283 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"6,000","2,104",1915, 1 , A1 ,"$590,000",9/15/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6234,27, ,A1, 210 SHELDON AVENUE                        ,            ,10312,1,0,1,"4,000","2,151",1920, 1 , A1 ,"$490,000",7/24/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6234,50, ,A1, 586 ARDEN AVENUE                          ,            ,10312,1,0,1,"6,000","1,299",1947, 1 , A1 ,$0,6/5/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6235,44, ,A1, 546 ARDEN AVENUE                          ,            ,10312,1,0,1,"6,000","1,568",1935, 1 , A1 ,"$590,000",6/9/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6237,1, ,A2, 401 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"6,000","2,403",1920, 1 , A2 ,"$545,000",8/14/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6237,22, ,A5, 214 VINELAND AVENUE                       ,            ,10312,1,0,1,"4,000","2,350",2005, 1 , A5 ,"$600,000",3/22/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6239,22, ,A1, 672 WOODROW ROAD                          ,            ,10312,1,0,1,"6,200","2,616",1975, 1 , A1 ,$0,12/22/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6240,46, ,A1, 190 BARCLAY AVENUE                        ,            ,10312,1,0,1,"4,250","1,628",1924, 1 , A1 ,$0,6/13/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6240,140, ,A1, 81 HILLIS STREET                          ,            ,10312,1,0,1,"12,430","3,674",1975, 1 , A1 ,"$790,000",7/10/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6242,74, ,A1, 19 SUMMIT PLACE                           ,            ,10312,1,0,1,"8,250","4,081",1980, 1 , A1 ,"$635,000",7/28/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6242,81, ,A1, 23 HILLIS STREET                          ,            ,10312,1,0,1,"3,600","1,458",1970, 1 , A1 ,$0,10/12/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,4,6244,20, ,V1, 10 SNEDEN AVENUE                          ,            ,10312,0,0,0,"1,660",0,0, 1 , S1 ,"$1,500,000",2/16/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,4,6244,21, ,V1, 12 SNEDEN AVENUE                          ,            ,10312,0,0,0,"2,260",0,0, 1 , S1 ,$0,2/16/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,183, ,A2, 47 PINE TERRACE                           ,            ,10312,1,0,1,"4,500","1,638",1960, 1 , A2 ,"$561,800",1/24/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,213, ,A2, 60 PINE TERRACE                           ,            ,10312,1,0,1,"4,500","1,144",1960, 1 , A2 ,$0,3/29/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,251, ,A2, 31 FURMAN STREET                          ,            ,10312,1,0,1,"4,000","1,812",1970, 1 , A2 ,"$515,000",9/11/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,165, ,A1, 43 ELY AVENUE                             ,            ,10312,1,0,1,"6,042","2,248",1965, 1 , A1 ,"$620,000",10/4/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,239, ,A2, 116 NORTH PINE TERRACE                    ,            ,10312,1,0,1,"4,000","2,008",1965, 1 , A2 ,"$540,000",1/30/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,404, ,B2, 936 ANNADALE ROAD                         ,            ,10312,2,0,2,"6,500","2,580",2005, 1 , A1 ,"$749,000",3/3/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,404, ,B2, 936 ANNADALE ROAD                         ,            ,10312,2,0,2,"6,500","2,580",2005, 1 , A1 ,$0,2/22/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,640, ,B2, 27 TENAFLY PLACE                          ,            ,10312,2,0,2,"4,583","3,681",2007, 1 , A1 ,"$960,000",12/21/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6251,12, ,A1, 80 DOWNES AVENUE                          ,            ,10312,1,0,1,"4,000","2,166",1974, 1 , A1 ,"$541,500",8/31/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6251,12, ,A1, 80 DOWNES AVENUE                          ,            ,10312,1,0,1,"4,000","2,166",1974, 1 , A1 ,$0,6/22/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6251,12, ,A1, 80 DOWNES AVENUE                          ,            ,10312,1,0,1,"4,000","2,166",1974, 1 , A1 ,"$395,460",6/22/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6257,87, ,A2, 22 BURCHARD AVENUE                        ,            ,10312,1,0,1,"5,680","1,020",1930, 1 , A2 ,"$325,000",6/27/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6265,80, ,A2, 265 RATHBUN AVENUE                        ,            ,10312,1,0,1,"5,900","1,228",1925, 1 , A2 ,$0,5/8/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6266,23, ,A2, 286 SHELDON AVENUE                        ,            ,10312,1,0,1,"4,000","1,144",1970, 1 , A2 ,$0,1/27/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6266,27, ,A1, 278 SHELDON AVENUE                        ,            ,10312,1,0,1,"4,000","1,494",1930, 1 , A1 ,"$465,000",2/27/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,74, ,A5, 327 SHELDON AVENUE                        ,            ,10312,1,0,1,"2,280","1,960",2002, 1 , A5 ,"$515,000",6/13/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6268,57, ,A1, 205 SINCLAIR AVENUE                       ,            ,10312,1,0,1,"4,000","1,888",1955, 1 , A1 ,"$710,000",6/30/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6270,34, ,A1, 280 CROWN AVENUE                          ,            ,10312,1,0,1,"6,000","1,800",1970, 1 , A1 ,"$677,000",6/1/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6270,56, ,A1, 310 CROWN AVENUE                          ,            ,10312,1,0,1,"3,805","2,212",2005, 1 , A1 ,$0,8/14/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6272,10, ,A1, 30 CANTON AVENUE                          ,            ,10312,1,0,1,"6,084","2,184",1975, 1 , A1 ,"$710,000",6/16/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6273,33, ,A1, 343 CROWN AVENUE                          ,            ,10312,1,0,1,"8,900","1,385",1955, 1 , A1 ,"$75,000",4/26/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6278,1, ,A2, 275 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,900","1,084",1955, 1 , A2 ,"$450,000",6/5/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6279,164, ,A1, 168 NORTH RAILROAD ST                     ,            ,10312,1,0,1,"4,000","2,138",1973, 1 , A1 ,$0,2/23/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6280,20, ,A1, 396 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"8,400","3,600",1986, 1 , A1 ,$0,12/27/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6280,20, ,A1, 396 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"8,400","3,600",1986, 1 , A1 ,$0,12/27/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6281,49, ,A1, 403 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","2,810",1976, 1 , A1 ,"$650,000",10/20/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6298,23, ,A2, 74 RAMONA AVENUE                          ,            ,10312,1,0,1,"4,000","1,932",1975, 1 , A2 ,"$525,000",7/31/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6299,18, ,A1, 400 RATHBUN AVENUE                        ,            ,10312,1,0,1,"6,000","2,047",1976, 1 , A1 ,"$751,540",1/20/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6305,86, ,A3, 24 CROWN PLACE                            ,            ,10312,1,0,1,"14,200","7,230",1986, 1 , A3 ,"$1,350,000",1/31/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6320,22, ,A2, 133 DOWNES AVENUE                         ,            ,10312,1,0,1,"5,000","1,125",1965, 1 , A2 ,"$545,000",8/8/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6323,19, ,A1, 5171 AMBOY ROAD                           ,            ,10312,1,0,1,"6,256","1,934",1920, 1 , A1 ,"$790,000",7/12/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6353,51, ,A1, 90 BAYVIEW TERRACE                        ,            ,10312,1,0,1,"3,200","1,600",2005, 1 , A1 ,$0,6/13/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6354,27, ,A2, 129 BAYVIEW TERRACE                       ,            ,10312,1,0,1,"6,004","2,700",1998, 1 , A2 ,$0,3/28/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6356,24, ,A3, 21 BENNETT PLACE                          ,            ,10312,1,0,1,"11,200","5,240",1994, 1 , A3 ,$0,8/22/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6363,26, ,A2, 292 SHIRLEY AVENUE                        ,            ,10312,1,0,1,"4,000","1,232",1975, 1 , A2 ,$0,11/27/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6363,48, ,A1, 151 NOEL STREET                           ,            ,10312,1,0,1,"8,000","2,280",1980, 1 , A1 ,"$825,000",12/21/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6364,61, ,A1, 50 LUNA                                   ,            ,10312,1,0,1,"10,494","3,986",1980, 1 , A1 ,$0,3/24/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6364,84, ,A1, 23 TYNDALE STREET                         ,            ,10312,1,0,1,"11,000","4,900",1996, 1 , A1 ,"$1,400,000",5/24/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6366,1, ,A2, 245 NOEL STREET                           ,            ,10312,1,0,1,"6,420","2,362",1975, 1 , A2 ,"$350,000",7/1/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6366,26, ,A6, 368 SHIRLEY AVENUE                        ,            ,10312,1,0,1,"6,000","1,360",1935, 1 , A6 ,$0,9/28/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6393,14, ,A1, 31 4 COURT                                ,            ,10312,1,0,1,"5,389","3,872",2004, 1 , A1 ,"$916,425",12/8/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6398,21, ,A1, 97 ALLEN PLACE                            ,            ,10312,1,0,1,"3,200","1,976",1988, 1 , A1 ,$0,3/22/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6402,9, ,A2, 409 LIPSETT AVENUE                        ,            ,10312,1,0,1,"4,080","1,480",1950, 1 , A2 ,"$107,500",7/31/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,"$1,150,000",12/7/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6442,1, ,B2, 319 POILLON AVENUE                        ,            ,10312,2,0,2,"6,500","3,869",2007, 1 , A1 ,"$519,400",12/28/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6442,134, ,B2, 37 NEWTON STREET                          ,            ,10312,2,0,2,"7,550","4,741",1960, 1 , A2 ,$0,1/16/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6455,12, ,A1, 374 POILLON AVENUE                        ,            ,10312,1,0,1,"5,354","2,800",1990, 1 , A1 ,"$795,000",2/27/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6455,28, ,A1, 404 POILLON AVENUE                        ,            ,10312,1,0,1,"5,859","2,913",1997, 1 , A1 ,$0,12/23/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6456,40, ,B2, 435 BERTRAM AVENUE                        ,            ,10312,2,0,2,"4,800","3,568",2003, 1 , A1 ,$0,9/5/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6469,101, ,A2, 88 POILLON AVENUE                         ,            ,10312,1,0,1,"20,060","1,296",1970, 1 , A2 ,"$730,000",6/6/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6499,65, ,A3, 45 WENDY DRIVE                            ,            ,10312,1,0,1,"14,820","3,966",1985, 1 , A9 ,"$1,200,000",9/5/2006
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6517,69, ,A3, 181 ARBUTUS AVENUE                        ,            ,10312,1,0,1,"22,379","6,500",1970, 1 , A9 ,$0,7/5/2006
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,5407,42, ,B2, 421 HAROLD AVENUE                         ,            ,10312,2,0,2,"3,372","2,400",1995, 1 , B2 ,"$620,000",6/12/2006
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1B,5426,10, ,V0, 24 SANDGAP STREET                         ,            ,10312,0,0,0,"4,960",0,0, 1 , B2 ,"$365,000",3/30/2006
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1B,6209,1, ,V0, 180 SNEDEN AVENUE                         ,            ,10312,0,0,0,"6,990",0,0, 1 , B2 ,"$2,000,000",2/8/2006
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1B,6209,1, ,V0, 180 SNEDEN AVENUE                         ,            ,10312,0,0,0,"6,990",0,0, 1 , B2 ,"$75,000",2/8/2006
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,21, ,B2, 214 SNEDEN AVENUE                         ,            ,10312,2,0,2,"2,860","2,092",2006, 1 , B2 ,"$354,900",8/28/2006
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6212,156, ,B2, 115 JEANNETTE AVENUE                      ,            ,10312,2,0,2,"4,300","2,500",2000, 1 , B2 ,$0,5/26/2006
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6212,158, ,B2, 109 JEANNETTE AVENUE                      ,            ,10312,2,0,2,"4,300","3,500",2000, 1 , B2 ,"$725,000",12/11/2006
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6214,75, ,B2, 167 FABIAN STREET                         ,            ,10312,2,0,2,"7,790","2,230",1975, 1 , B2 ,"$749,900",9/13/2006
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6221,9, ,B9, 1002 ARDEN AVENUE                         ,            ,10312,2,0,2,"2,550","1,800",2005, 1 , B9 ,"$385,320",12/28/2006
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6222,29, ,B9, 46 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"2,825","2,250",2004, 1 , B9 ,"$600,767",1/20/2006
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6222,31, ,B9, 52 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"2,825","2,250",2004, 1 , B9 ,"$624,799",3/20/2006
