BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,54, ,A5, 20 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$344,659",2/20/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,56, ,A5, 26 ENDVIEW STREET                         ,            ,10312,1,0,1,"2,678","1,816",2003, 1 , A5 ,"$384,205",3/4/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,57, ,A5, 28 ENDVIEW STREET                         ,            ,10312,1,0,1,"2,678","1,816",2003, 1 , A5 ,"$364,939",3/4/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,58, ,A5, 30 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$354,999",4/15/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,59, ,A5, 32 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$364,939",4/16/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,60, ,A5, 34 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$351,966",4/19/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,61, ,A5, 36 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$364,939",3/26/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,62, ,A5, 38 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$364,939",4/14/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,63, ,A5, 40 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$339,000",3/17/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,64, ,A5, 42 ENDVIEW STREET                         ,            ,10312,1,0,1,"2,678","1,816",2003, 1 , A5 ,"$364,939",4/6/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,65, ,A5, 46 ENDVIEW STREET                         ,            ,10312,1,0,1,"2,678","1,816",2003, 1 , A5 ,"$385,219",4/7/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,66, ,A5, 48 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$344,659",3/26/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,67, ,A5, 50 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$344,659",3/25/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,68, ,A5, 52 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$344,659",4/13/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,69, ,A5, 54 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$344,659",4/1/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,70, ,A5, 56 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$354,999",4/5/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,71, ,A5, 58 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$344,659",4/14/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,72, ,A5, 60 ENDVIEW STREET                         ,            ,10312,1,0,1,"3,605","1,816",2003, 1 , A5 ,"$364,939",4/22/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,8, ,B2, 1000 ARDEN AVENUE                         ,            ,10312,2,0,2,"1,595","1,800",2005, 1 , A1 ,"$375,000",1/13/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,32, ,A1, 1050 ARDEN AVENUE                         ,            ,10312,1,0,1,"4,200","1,248",1925, 1 , A1 ,"$270,500",5/6/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,45, ,A5, 20 RALPH AVENUE                           ,            ,10312,1,0,1,"2,400","2,230",2004, 1 , A5 ,"$466,440",11/9/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,45, ,A5, 20 RALPH AVENUE                           ,            ,10312,1,0,1,"2,400","2,230",2004, 1 , A5 ,$0,10/25/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,46, ,A5, 45 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,400","2,030",2004, 1 , A5 ,$0,10/25/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,47, ,A5, 43 JEANETTE AVENUE                        ,            ,10312,1,0,1,"2,400","2,030",2004, 1 , A5 ,"$456,300",11/18/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,27, ,B9, JEANNETTE AVENUE                          ,            ,10312,2,0,2,"2,825","2,250",2004, 1 , A5 ,$0,10/25/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,38, ,A5, 47 LORRAINE AVE                           ,            ,10312,1,0,1,"2,400","2,100",2004, 1 , A2 ,"$457,500",5/13/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6226,15, ,A1, 730 ANNADALE ROAD                         ,            ,10312,1,0,1,"5,200","1,465",1930, 1 , A1 ,"$408,000",10/14/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6226,49, ,A1, 790 ANNADALE ROAD                         ,            ,10312,1,0,1,"3,720",960,1925, 1 , A1 ,$0,3/5/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,10, ,A2, 117 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"5,000","1,096",1965, 1 , A2 ,"$430,500",1/20/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,31, ,A1, 924 CARLTON BOULEVARD                     ,            ,10312,1,0,1,"8,000","1,344",1910, 1 , A1 ,"$585,000",12/27/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6228,17, ,A1, 174 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","1,140",1925, 1 , A1 ,$0,11/4/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6229,33, ,A1, 143 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"12,000","2,026",1920, 1 , A1 ,$0,4/15/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6230,35, ,A1, 630 DRUMGOOLE ROAD EAST                   ,            ,10312,1,0,1,"8,000","2,460",1960, 1 , A2 ,"$362,000",1/13/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6232,7, ,A1, 186 RATHBUN AVENUE                        ,            ,10312,1,0,1,"4,000","2,661",1960, 1 , A2 ,"$375,000",4/21/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6233,33, ,A2, 198 RENSSELAER AVENUE                     ,            ,10312,1,0,1,"4,000","2,184",1965, 1 , A2 ,"$499,000",9/29/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6234,19, ,A2, 230 SHELDON AVENUE                        ,            ,10312,1,0,1,"4,000",984,1930, 1 , A2 ,"$423,000",11/15/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6235,35, ,A2, 118 SINCLAIR AVENUE                       ,            ,10312,1,0,1,"4,000","1,050",1965, 1 , A2 ,$0,7/21/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6236,1, ,A1, 167 SINCLAIR AVENUE                       ,            ,10312,1,0,1,"6,000","2,096",1940, 1 , A1 ,"$441,000",1/15/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6237,21, ,A2, 187 STAFFORD AVENUE                       ,            ,10312,1,0,1,"8,000",974,1950, 1 , A2 ,"$260,000",11/3/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6237,21, ,A2, 187 STAFFORD AVENUE                       ,            ,10312,1,0,1,"8,000",974,1950, 1 , A2 ,"$225,000",11/3/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6237,50, ,A2, 500 ARDEN AVENUE                          ,            ,10312,1,0,1,"6,000","1,124",1940, 1 , A2 ,"$434,900",4/2/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6238,33, ,A2, 222 CROWN AVENUE                          ,            ,10312,1,0,1,"4,000","2,220",1975, 1 , A2 ,"$440,000",7/16/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6239,47, ,A2, 630 WOODROW ROAD                          ,            ,10312,1,0,1,"5,760","2,744",1980, 1 , A2 ,$0,7/6/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6239,67, ,A1, 225 CROWN AVENUE                          ,            ,10312,1,0,1,"9,600","3,680",1980, 1 , A1 ,"$780,000",11/17/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6240,12, ,A1, 30 SUMMIT PLACE                           ,            ,10312,1,0,1,"10,000","3,674",1975, 1 , A1 ,"$400,000",9/7/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6240,46, ,A1, 4901 AMBOY ROAD                           ,            ,10312,1,0,1,"4,250","1,628",1924, 1 , A1 ,"$480,000",8/20/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6240,70, ,A1, 41 FORNES PLACE                           ,            ,10312,1,0,1,"10,000","3,392",1975, 1 , A1 ,"$775,000",4/26/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6240,140, ,A1, 81 HILLIS STREET                          ,            ,10312,1,0,1,"12,430","3,674",1975, 1 , A1 ,$0,11/18/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6242,28, ,A5, 48 MOSELY AVENUE                          ,            ,10312,1,0,1,"4,070","1,200",1975, 1 , A5 ,$0,4/6/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,4, ,A2, 4975 AMBOY ROAD                           ,            ,10312,1,0,1,"6,030","1,431",1960, 1 , A2 ,"$435,000",3/22/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,215, ,A1, 54 PINE TERRACE                           ,            ,10312,1,0,1,"4,700","2,192",1960, 1 , A1 ,$0,7/1/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,17, ,A1, 5119 AMBOY ROAD                           ,            ,10312,1,0,1,"25,500","1,848",1925, 1 , A1 ,"$269,860",11/8/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,243, ,A2, 124 NORTH PINE TERRACE                    ,            ,10312,1,0,1,"4,000","2,008",1965, 1 , A2 ,"$498,000",7/15/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,405, ,A1, 932 ANNADALE ROAD                         ,            ,10312,1,0,1,"6,750","1,808",1915, 1 , A1 ,"$462,000",8/20/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,405, ,A1, 932 ANNADALE ROAD                         ,            ,10312,1,0,1,"6,750","1,808",1915, 1 , A1 ,"$580,000",5/7/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6252,8, ,A2, 187 ALBEE AVENUE                          ,            ,10312,1,0,1,"6,000","1,596",1974, 1 , A2 ,"$445,000",2/6/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6257,90, ,A2, 10 BURCHARD COURT                         ,            ,10312,1,0,1,"6,138","1,086",1955, 1 , A2 ,$0,10/28/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6258,23, ,A2, 25 BURCHARD COURT                         ,            ,10312,1,0,1,"5,000",824,1940, 1 , A2 ,$0,8/13/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6260,22, ,A1, 220 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"24,000","2,396",1925, 1 , A1 ,$0,3/2/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6260,33, ,B2, 204 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,"6,000","2,230",1940, 1 , A2 ,$0,1/31/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,5, ,A5, 238 SINCLAIR AVE                          ,            ,10312,1,0,1,"2,520","1,824",2002, 1 , A5 ,"$450,000",8/31/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,74, ,A5, 327 SHELDON AVENUE                        ,            ,10312,1,0,1,"2,280","1,960",2002, 1 , A5 ,"$410,000",2/12/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,75, ,A5, 329 SHELDON AVENUE                        ,            ,10312,1,0,1,"2,565","1,960",2002, 1 , A5 ,"$436,020",3/5/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6269,3, ,A2, 289 STAFFORD AVENUE                       ,            ,10312,1,0,1,"4,000","1,856",1970, 1 , A2 ,$0,12/22/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6269,17, ,A3, 284 VINELAND AVENUE                       ,            ,10312,1,0,1,"9,500","5,000",2004, 1 , A1 ,$0,6/1/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6269,21, ,A3, 278 VINELAND AVENUE                       ,            ,10312,1,0,1,"6,500","3,800",2004, 1 , A1 ,$0,5/28/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6272,10, ,A1, 30 CANTON AVENUE                          ,            ,10312,1,0,1,"6,084","2,184",1975, 1 , A1 ,"$585,000",8/23/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6277,36, ,A1, 345 DETROIT AVENUE                        ,            ,10312,1,0,1,"6,000","2,258",1965, 1 , A1 ,"$640,000",8/24/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6279,160, ,A1, 174 N. RAILROAD STREET                    ,            ,10312,1,0,1,"8,600","2,138",1975, 1 , A1 ,$0,8/2/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6281,49, ,A1, 403 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","2,810",1976, 1 , A1 ,$0,10/12/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6281,61, ,A3, 431 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"3,700","2,497",1986, 1 , A3 ,"$430,000",6/3/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6283,31, ,A1, 263 IONIA AVENUE                          ,            ,10312,1,0,1,"5,700","2,420",1985, 1 , A1 ,$0,1/7/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6298,3, ,A2, 120 RAMONA AVENUE                         ,            ,10312,1,0,1,"4,000","2,220",1974, 1 , A2 ,"$455,000",6/18/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6299,48, ,A2, 89 RAMONA AVE                             ,            ,10312,1,0,1,"4,000","1,968",1974, 1 , A2 ,"$450,000",12/17/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6305,11, ,B2, 798 WOODROW ROAD                          ,            ,10312,2,0,2,"9,282","3,370",1987, 1 , S1 ,$0,3/1/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6320,71, ,A5, 62 BUFFINGTON AVENUE                      ,            ,10312,1,0,1,"3,000","1,724",1970, 1 , A5 ,"$382,000",8/13/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6321,9, ,A2, 15 ALVINE AVENUE                          ,            ,10312,1,0,1,"4,960","1,056",1965, 1 , A2 ,"$430,000",7/14/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6321,18, ,A1, 5193 AMBOY ROAD                           ,            ,10312,1,0,1,"3,800","1,560",1925, 1 , A1 ,"$600,000",12/29/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6323,35, ,A1, 190 TENAFLY PLACE                         ,            ,10312,1,0,1,"4,165","1,070",1992, 1 , A1 ,"$480,000",1/20/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6352,40, ,A3, 68 BAYVIEW TERRACE                        ,            ,10312,1,0,1,"4,000","8,200",1992, 1 , A3 ,$0,8/5/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6352,40, ,A3, 68 BAYVIEW TERRACE                        ,            ,10312,1,0,1,"4,000","8,200",1992, 1 , A3 ,$0,6/7/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6354,9, ,A1, 104 RYAN PLACE                            ,            ,10312,1,0,1,"4,000","2,600",1995, 1 , A1 ,"$680,000",9/14/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6354,46, ,A3, 120 BAYVIEW TERRACE                       ,            ,10312,1,0,1,"4,519","5,225",1990, 1 , A3 ,$10,3/9/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6360,5, ,A9, 629 BARCLAY AVENUE                        ,            ,10312,1,0,1,"6,000","3,800",1988, 1 , A9 ,"$760,000",5/27/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6361,11, ,A1, 235 KINGHORN STREET                       ,            ,10312,1,0,1,"7,500","2,961",1983, 1 , A1 ,"$595,000",2/11/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6361,98, ,A1, 115 RAVENNA STREET                        ,            ,10312,1,0,1,"12,064","5,200",1995, 1 , A1 ,"$1,440,000",5/27/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6364,153, ,A1, 38 TYNDALE STREET                         ,            ,10312,1,0,1,"10,590","3,240",1980, 1 , A1 ,$0,8/27/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6364,153, ,A1, 38 TYNDALE STREET                         ,            ,10312,1,0,1,"10,590","3,240",1980, 1 , A1 ,$0,8/27/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6365,1, ,A1, 547 BARCLAY AVENUE                        ,            ,10312,1,0,1,"8,000","2,467",1980, 1 , A1 ,$0,3/25/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6365,6, ,A1, 541 BARCLAY AVENUE                        ,            ,10312,1,0,1,"3,960","3,831",1980, 1 , A1 ,"$505,000",4/19/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6366,70, ,A1, 235 NOEL STREET                           ,            ,10312,1,0,1,"8,000","2,702",1975, 1 , A1 ,$0,11/14/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6366,70, ,A1, 235 NOEL STREET                           ,            ,10312,1,0,1,"8,000","2,702",1975, 1 , A1 ,"$763,000",11/1/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6369,1, ,A2, 237 HOLDRIDGE AVENUE                      ,            ,10312,1,0,1,"10,200","4,833",1984, 1 , A2 ,$0,5/25/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6369,49, ,A1, 59 JANSEN STREET                          ,            ,10312,1,0,1,"9,900","3,320",1984, 1 , A1 ,"$975,000",8/24/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6371,30, ,A1, 122 JANSEN STREET                         ,            ,10312,1,0,1,"4,000","2,208",1970, 1 , A1 ,"$625,000",9/3/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6371,41, ,A1, 250 HOLDRIDGE AVENUE                      ,            ,10312,1,0,1,"6,180","2,508",1970, 1 , A1 ,$0,4/1/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6372,36, ,A1, 216 HOLDRIDGE AVE                         ,            ,10312,1,0,1,"5,500","3,200",2003, 1 , A1 ,"$806,454",11/15/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6377,58, ,A1, 125 SANDBORN STREET                       ,            ,10312,1,0,1,"7,000","2,156",1980, 1 , A1 ,$0,12/30/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6378,35, ,A9, 102 TALLMAN STREET                        ,            ,10312,1,0,1,"4,000","3,789",1989, 1 , A9 ,"$715,000",1/29/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6382,9, ,A1, 331 BARCLAY AVENUE                        ,            ,10312,1,0,1,"3,936","2,652",1980, 1 , A1 ,"$435,000",12/3/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,  ,6393,7, ,  , 487 LIPSETT AVENUE                        ,            ,10312,0,0,0,0,0,0, 1 , A1 ,"$682,227",11/30/2004
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6393,8, ,A1, 23 4 COURT                                ,            ,10312,1,0,1,"4,520","2,324",2003, 1 , A1 ,"$682,227",10/27/2004
