BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,19, ,A5, 33 BARB STREET                            ,            ,10312,1,0,1,"1,585","1,661",2004, 1 , A5 ,"$410,670",4/21/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,20, ,A5, 31 BARB STREET                            ,            ,10312,1,0,1,"1,585","1,661",2004, 1 , A5 ,"$400,530",4/21/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,21, ,A5, 29 BARB STREET                            ,            ,10312,1,0,1,"1,585","1,661",2004, 1 , A5 ,"$400,530",3/30/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,23, ,A5, 25 BARB STREET                            ,            ,10312,1,0,1,"1,585","1,661",2004, 1 , A5 ,"$400,530",7/28/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,24, ,A5, 23 BARB STREET                            ,            ,10312,1,0,1,"2,575","1,661",2004, 1 , A5 ,"$430,950",3/30/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,30, ,A5, 18 LORRAINE AVENUE                        ,            ,10312,1,0,1,"16,541","1,816",2002, 1 , A5 ,$0,2/4/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,31, ,A5, 20 LORRAIN AVENUE                         ,            ,10312,1,0,1,"2,130","1,816",2002, 1 , A5 ,"$440,000",6/14/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,31, ,A5, 20 LORRAINE AVENUE                        ,            ,10312,1,0,1,"2,130","1,816",2002, 1 , A5 ,$0,2/4/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,45, ,A5, 20 RALPH AVENUE                           ,            ,10312,1,0,1,"2,400","2,230",2004, 1 , A5 ,"$519,307",8/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,48, ,A5, 41 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,400","2,030",2004, 1 , A5 ,"$505,986",9/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,48, ,A5, 41 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,400","2,030",2004, 1 , A5 ,"$1,075,000",7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,50, ,A5, 39 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,400","2,030",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,51, ,A5, 37 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,400","2,030",2004, 1 , A5 ,"$496,860",10/6/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,51, ,A5, 37 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,400","2,030",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,52, ,A5, 35 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,400","2,030",2004, 1 , A5 ,"$506,899",9/28/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,52, ,A5, 35 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,400","2,030",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,26, ,B9, 36 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"2,825","2,250",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,27, ,B9, 38 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"2,825","2,250",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,29, ,B9, 42 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"2,825","2,250",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,31, ,B9, 46 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"2,825","2,250",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,33, ,A5, 50 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,490","2,250",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,35, ,A5, 40 RALPH AVENUE                           ,            ,10312,1,0,1,"2,280","1,650",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,36, ,A5, 42 RALPH AVENUE                           ,            ,10312,1,0,1,"2,400","1,650",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,40, ,A5, 43 LORRAINE AVENUE                        ,            ,10312,1,0,1,"2,400","2,100",2004, 1 , A5 ,$0,2/4/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,46, ,A5, 31 LORRAINE AVENUE                        ,            ,10312,1,0,1,"2,400","2,100",2004, 1 , A5 ,$0,2/4/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,129, ,B9, 44 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"2,825","2,250",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,131, ,A5, 48 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,660","2,250",2004, 1 , A5 ,$0,7/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6226,7, ,A2, 822 ARDEN AVENUE                          ,            ,10312,1,0,1,"6,750","2,478",1980, 1 , A2 ,"$467,000",5/20/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6226,19, ,V0, 738 ANNADALE ROAD                         ,            ,10312,0,0,0,"13,600",0,0, 1 , A1 ,"$626,000",1/21/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,50, ,A1, 900 CARLTON BOULEVARD                     ,            ,10312,1,0,1,"5,700","4,078",1955, 1 , A1 ,$0,9/20/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,57, ,A1, 916 CARLTON BOULEVARD                     ,            ,10312,1,0,1,"4,000","2,052",1930, 1 , A1 ,"$425,000",8/1/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6228,59, ,A1, 143 DETROIT AVENUE                        ,            ,10312,1,0,1,"4,000","1,092",1925, 1 , A1 ,$0,4/13/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6229,25, ,A2, 157 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"8,000","1,000",1960, 1 , A2 ,"$650,000",12/28/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6229,68, ,A1, 165 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","2,872",1915, 1 , A1 ,"$545,000",2/10/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6230,27, ,A1, 646 DRUMGOOLE ROAD EAST                   ,            ,10312,1,0,1,"8,000","1,288",1930, 1 , A1 ,"$349,350",7/18/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6232,50, ,A1, 630 ARDEN AVENUE                          ,            ,10312,1,0,1,"3,480","1,664",1980, 1 , A1 ,"$400,000",9/14/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6233,50, ,A1, 606 ARDEN AVENUE                          ,            ,10312,1,0,1,"6,000","3,336",1920, 1 , A1 ,"$563,000",12/20/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6235,4, ,A1, 345 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"6,000","1,624",1975, 1 , A1 ,"$695,000",8/1/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6237,47, ,A2, 496 ARDEN AVENUE                          ,            ,10312,1,0,1,"6,000","1,324",1940, 1 , A2 ,"$450,000",5/27/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6238,27, ,A1, 234 CROWN AVENUE                          ,            ,10312,1,0,1,"4,000","2,120",1975, 1 , A1 ,"$550,000",2/11/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6240,46, ,A1, 4901 AMBOY ROAD                           ,            ,10312,1,0,1,"4,250","1,628",1924, 1 , A1 ,"$370,000",4/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6242,23, ,B2, 42 MOSELY AVENUE                          ,            ,10312,2,0,2,"5,500","4,300",2005, 1 , A1 ,"$400,000",1/18/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6242,26, ,A5, 46 MOSELY AVENUE                          ,            ,10312,1,0,1,"4,125","1,200",1975, 1 , A5 ,"$375,000",1/4/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6243,18, ,A2, 6 SHERIDAN PLACE                          ,            ,10312,1,0,1,"5,500","1,296",1965, 1 , A2 ,$0,12/6/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6243,21, ,A1, 12 SHERIDAN PLACE                         ,            ,10312,1,0,1,"5,500","1,570",1945, 1 , A1 ,$0,12/6/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6243,25, ,A5, 18 SHERIDAN PLACE                         ,            ,10312,1,0,1,"2,750","2,380",2000, 1 , A5 ,"$515,000",7/22/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6243,26, ,A5, 20 SHERIDAN PLACE                         ,            ,10312,1,0,1,"2,750","2,380",2000, 1 , A5 ,"$438,000",3/11/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6243,40, ,A1, 112 BARCLAY AVENUE                        ,            ,10312,1,0,1,"6,000","2,147",1950, 1 , A2 ,$0,5/25/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,198, ,A2, 19 PINE TERRACE                           ,            ,10312,1,0,1,"4,500","2,002",1960, 1 , A2 ,$0,3/16/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,200, ,A2, 15 PINE TERRACE                           ,            ,10312,1,0,1,"4,500","2,002",1960, 1 , A2 ,"$465,000",2/18/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,210, ,A2, 64 PINE TERRACE                           ,            ,10312,1,0,1,"6,080","2,156",1960, 1 , A2 ,"$479,000",1/20/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,217, ,A1, 50 PINE TERRACE                           ,            ,10312,1,0,1,"4,700","2,336",1960, 1 , A1 ,$0,5/23/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,217, ,A1, 50 PINE TERRACE                           ,            ,10312,1,0,1,"4,700","2,336",1960, 1 , A1 ,$10,2/16/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6246,1, ,A1, 9 POILLON AVENUE                          ,            ,10312,1,0,1,"7,689","4,950",1985, 1 , A1 ,"$965,000",7/18/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,17, ,A1, 5119 AMBOY ROAD                           ,            ,10312,1,0,1,"25,500","1,848",1925, 1 , A1 ,$0,1/24/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,17, ,A1, 5119 AMBOY ROAD                           ,            ,10312,1,0,1,"25,500","1,848",1925, 1 , A1 ,$0,1/24/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,17, ,A1, 5119 AMBOY ROAD                           ,            ,10312,1,0,1,"25,500","1,848",1925, 1 , A1 ,"$250,000",1/24/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,22, ,A2, 5113A AMBOY ROAD                          ,            ,10312,1,0,1,"13,500","1,100",1970, 1 , A2 ,"$600,000",1/24/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,25, ,A1, 1052 ANNADALE ROAD                        ,            ,10312,1,0,1,"30,712","2,380",2011, 1 , A1 ,"$1,200,000",1/24/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,169, ,A1, 51 ELY COURT                              ,            ,10312,1,0,1,"11,699","3,588",1994, 1 , A1 ,"$918,000",1/11/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,264, ,A2, 153 NORTH PINE TERRACE                    ,            ,10312,1,0,1,"7,840","1,912",1965, 1 , A2 ,"$540,000",6/29/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,4,6249,421, ,O9, 908 ANNADALE ROAD                         ,            ,10312,0,2,2,"3,795","1,850",1899, 1 , A1 ,"$470,000",5/19/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6254,12, ,A2, 116 NORTH RAILROAD ST                     ,            ,10312,1,0,1,"4,000","1,222",1970, 1 , A2 ,"$420,000",5/3/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6258,7, ,A1, 70 JEFFERSON BOULEVARD                    ,            ,10312,1,0,1,"6,000","1,868",1955, 1 , A1 ,"$710,000",4/12/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6259,40, ,A2, 100 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"4,000","1,300",1955, 1 , A2 ,$0,6/1/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6261,49, ,A1, 217 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","1,424",1920, 1 , A1 ,$0,7/20/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6265,7, ,B2, 257 RATHBUN AVENUE                        ,            ,10312,2,0,2,"8,000","3,225",2010, 1 , A1 ,$0,1/20/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,7, ,A1, 232 SINCLAIR AVENUE                       ,            ,10312,1,0,1,"4,000","1,866",1970, 1 , A1 ,"$545,000",1/19/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,9, ,A1, 313 SHELDON AVENUE                        ,            ,10312,1,0,1,"8,000","2,400",1945, 1 , A1 ,"$650,000",11/1/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,58, ,A1, 293 SHELDON AVENUE                        ,            ,10312,1,0,1,"4,000","2,000",2000, 1 , A1 ,$0,7/13/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,58, ,A1, 293 SHELDON AVENUE                        ,            ,10312,1,0,1,"4,000","2,000",2000, 1 , A1 ,"$627,500",7/9/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6268,21, ,A1, 254 STAFFORD AVENUE                       ,            ,10312,1,0,1,"4,000","1,936",1945, 1 , A1 ,"$545,000",1/19/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6269,29, ,A1, 262 VINELAND AVENUE                       ,            ,10312,1,0,1,"5,000",988,1930, 1 , A1 ,$0,7/10/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6271,32, ,A1, 19 CANTON AVENUE                          ,            ,10312,1,0,1,"4,000","2,458",1955, 1 , A1 ,"$607,000",6/27/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6277,64, ,A2, 342 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"8,000","2,692",1960, 1 , A2 ,$0,11/3/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6277,68, ,A1, 338 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","2,620",1960, 1 , A2 ,"$450,000",9/20/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6278,58, ,A2, 346 IONIA AVENUE                          ,            ,10312,1,0,1,"4,000","1,170",1960, 1 , A2 ,"$446,250",5/25/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6278,74, ,A2, 314 IONIA AVENUE                          ,            ,10312,1,0,1,"4,000","1,170",1960, 1 , A2 ,"$435,000",4/22/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6279,4, ,A2, 191 SOUTH RAILROAD ST                     ,            ,10312,1,0,1,"4,453","2,230",1985, 1 , A2 ,$0,1/27/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6280,23, ,A1, 390 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,080","2,842",1955, 1 , A1 ,"$45,561",5/9/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6281,10, ,A1, 876 DRUMGOOLE ROAD EAST                   ,            ,10312,1,0,1,"4,212","3,480",1974, 1 , A1 ,"$625,000",9/9/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6281,30, ,A1, 90 ALBEE AVENUE                           ,            ,10312,1,0,1,"4,050","2,087",1979, 1 , A1 ,$0,11/29/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6281,30, ,A1, 90 ALBEE AVENUE                           ,            ,10312,1,0,1,"4,050","2,087",1979, 1 , A1 ,$0,11/28/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6297,61, ,A2, 491 IONIA AVENUE                          ,            ,10312,1,0,1,"4,000","1,968",1970, 1 , A2 ,"$495,000",9/22/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6297,68, ,A2, 293 DELMAR AVENUE                         ,            ,10312,1,0,1,"4,000","1,269",1955, 1 , A2 ,$0,3/15/2005
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6300,63, ,A1, 441 RATHBUN AVENUE                        ,            ,10312,1,0,1,"4,000","2,083",1970, 1 , A1 ,$0,8/26/2005
