BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4609,54, ,A2, 101 NAHANT STREET                         ,            ,10308,1,0,1,"4,000","1,040",1960, 1 , A2 ,"$480,000",10/29/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4610,35, ,A2, 162 JUMEL STREET                          ,            ,10308,1,0,1,"4,000",880,1960, 1 , A2 ,$0,3/20/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4610,211, ,A5, 50 LINTON PLACE                           ,            ,10308,1,0,1,"3,540","2,110",1960, 1 , A5 ,"$455,000",7/10/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4612,84, ,A5, 172 LEVERETT AVENUE                       ,            ,10308,1,0,1,"3,000","2,510",1998, 1 , A5 ,$0,2/3/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4613,41, ,A1, 68 HOWTON AVENUE                          ,            ,10308,1,0,1,"4,926","3,662",2007, 1 , A1 ,"$684,000",9/28/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4622,24, ,A1, 119 KATAN AVENUE                          ,            ,10308,1,0,1,"5,500","2,210",1955, 1 , A1 ,"$630,000",8/20/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4624,69, ,A1, 28 SAMPSON AVENUE                         ,            ,10308,1,0,1,"6,250","1,392",1940, 1 , A1 ,$0,3/20/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4624,206, ,A2, 51 SCHLEY AVENUE                          ,            ,10308,1,0,1,"5,000","1,224",1960, 1 , A2 ,$0,3/5/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4630,75, ,A2, 72 SHAFTER AVENUE                         ,            ,10308,1,0,1,"4,275","1,144",1960, 1 , A2 ,$0,2/13/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4633,1, ,A2, 92 EXETER STREET                          ,            ,10308,1,0,1,"4,988","1,170",1955, 1 , A2 ,$0,9/24/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4633,181, ,A2, 46 GREAVES AVENUE                         ,            ,10308,1,0,1,"5,000","1,318",1965, 1 , A2 ,$0,11/30/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4633,181, ,A2, 46 GREAVES AVENUE                         ,            ,10308,1,0,1,"5,000","1,318",1965, 1 , A2 ,"$325,000",11/30/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4640,129, ,A5, 31 STERN COURT                            ,            ,10308,1,0,1,960,"1,327",1989, 1 , A5 ,"$325,000",8/30/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,70, ,A5, 19 WILLOW LANE                            ,            ,10306,1,0,1,"1,224","1,816",1997, 1 , A5 ,"$150,369",7/31/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,117, ,A5, 46 MEADOW LANE                            ,            ,10306,1,0,1,"1,375","1,816",1997, 1 , A5 ,$0,8/3/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,120, ,A5, 54 MEADOW LANE                            ,            ,10306,1,0,1,"1,635","1,544",1994, 1 , A5 ,"$315,000",7/9/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,201, ,A5, 156 WOODCUTTERS LANE                      ,            ,10306,1,0,1,895,"1,627",1994, 1 , A5 ,"$262,000",5/1/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,269, ,A5, 27 WOODCUTTERS LANE                       ,            ,10306,1,0,1,"1,092","1,866",1994, 1 , A5 ,"$370,000",7/27/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5026,3, ,A5, 217 JUSTIN AVENUE                         ,            ,10306,1,0,1,"2,400","1,232",1970, 1 , A5 ,$0,12/6/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5026,90, ,A5, 99 THOLLEN STREET                         ,            ,10306,1,0,1,"2,640","1,232",1975, 1 , A5 ,$0,6/20/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5027,32, ,A5, 41 THAYER PLACE                           ,            ,10306,1,0,1,"2,499","1,232",1965, 1 , A5 ,$0,3/15/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5027,41, ,A5, 23 THAYER PLACE                           ,            ,10306,1,0,1,"2,370","1,232",1965, 1 , A5 ,"$372,500",11/20/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5028,7, ,A5, 29 OVIS PLACE                             ,            ,10306,1,0,1,"2,400","2,049",1972, 1 , A5 ,$0,12/14/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5028,9, ,A5, 27 OVIS PLACE                             ,            ,10306,1,0,1,"2,400","1,232",1965, 1 , A5 ,$0,4/13/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5028,28, ,A5, 12 THAYER PLACE                           ,            ,10306,1,0,1,"2,375","1,232",1965, 1 , A5 ,"$395,000",12/13/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5029,56, ,A5, 198 JUSTIN AVENUE                         ,            ,10306,1,0,1,"2,660","1,584",1970, 1 , A5 ,$0,12/15/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5105,59, ,A5, 169 REDGRAVE AVENUE                       ,            ,10306,1,0,1,"3,060","1,600",1975, 1 , A5 ,$0,8/8/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5108,5, ,A5, 96 GREENCROFT AVENUE                      ,            ,10308,1,0,1,"1,920","1,650",1998, 1 , A5 ,"$401,000",7/3/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5108,37, ,A5, 3551 HYLAN BOULEVARD                      ,            ,10308,1,0,1,"2,375","1,312",1970, 1 , A5 ,"$281,500",10/18/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5109,1, ,A2, 145 KEEGANS LANE                          ,            ,10308,1,0,1,"4,000",912,1960, 1 , A2 ,"$305,000",4/3/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5110,18, ,A5, 138 MAYBURY AVENUE                        ,            ,10308,1,0,1,"2,300","1,176",1965, 1 , A5 ,$0,4/5/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5110,43, ,A5, 121 GREENCROFT AVENUE                     ,            ,10308,1,0,1,"2,300","1,176",1965, 1 , A5 ,$0,2/15/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5110,48, ,A5, 133 GREENCROFT AVENUE                     ,            ,10308,1,0,1,"2,300","1,176",1965, 1 , A5 ,$0,10/12/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5116,65, ,A1, 197 MAYBURY AVENUE                        ,            ,10308,1,0,1,"4,329","1,848",1960, 1 , A1 ,$0,8/31/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5117,19, ,A2, 206 MAYBURY AVENUE                        ,            ,10308,1,0,1,"4,000","1,144",1965, 1 , A2 ,$0,2/13/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5118,56, ,A5, 3643 HYLAN BOULEVARD                      ,            ,10308,1,0,1,"2,800","1,744",1965, 1 , A5 ,$0,10/25/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5119,29, ,A1, 40 FIELDWAY AVENUE                        ,            ,10308,1,0,1,"4,920","1,784",1975, 1 , A1 ,$0,8/9/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5125,34, ,A1, 5 DENT ROAD                               ,            ,10308,1,0,1,"6,000","2,288",1945, 1 , A1 ,$0,4/3/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5126,34, ,A1, 175 GREAT KILLS ROAD                      ,            ,10308,1,0,1,"6,450","1,490",1910, 1 , A1 ,"$435,000",6/28/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5127,15, ,A1, 27 MIDLAND ROAD                           ,            ,10308,1,0,1,"20,600","2,700",2010, 1 , A1 ,"$1,749,000",5/11/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5128,96, ,A1, 220 GREAT KILLS ROAD                      ,            ,10308,1,0,1,"9,810","1,592",1930, 1 , A1 ,"$595,000",9/19/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5129,30, ,A5, 26 KING JAMES COURT                       ,            ,10308,1,0,1,"3,103","2,400",1989, 1 , A5 ,"$445,000",11/16/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5130,75, ,A2, 299 GREENCROFT AVENUE                     ,            ,10308,1,0,1,"4,000","1,332",1960, 1 , A2 ,$0,4/25/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,11, ,A5, 22 GREENCROFT LANE                        ,            ,10308,1,0,1,"2,016","1,144",1990, 1 , A5 ,"$290,000",6/28/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,27, ,A5, 270 GREENCROFT AVENUE                     ,            ,10308,1,0,1,"2,804","2,304",2012, 1 , A5 ,"$524,398",9/21/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,27, ,A5, 270 GREENCROFT AVENUE                     ,            ,10308,1,0,1,"2,804","2,304",2012, 1 , A5 ,$0,9/21/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,30, ,A5, 268 GREENCROFT AVENUE                     ,            ,10308,1,0,1,"2,642","2,304",2012, 1 , A5 ,"$524,398",10/4/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,30, ,A5, 268 GREENCROFT AVENUE                     ,            ,10308,1,0,1,"2,642","2,304",2012, 1 , A5 ,$0,10/4/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,31, ,A5, 264 GREENCROFT AVENUE                     ,            ,10308,1,0,1,"2,627","2,304",2012, 1 , A5 ,$0,9/19/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5131,31, ,A5, 264 GREENCROFT AVENUE                     ,            ,10308,1,0,1,"2,627","2,304",2012, 1 , A5 ,"$524,398",9/19/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5138,5, ,A2, 120 RAMBLE ROAD                           ,            ,10308,1,0,1,"8,030","2,213",1983, 1 , A2 ,$0,10/23/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5138,71, ,A2, 104 DENT ROAD                             ,            ,10308,1,0,1,"8,424","1,072",1950, 1 , A2 ,"$510,000",11/20/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5140,6, ,A2, 12 OCEAN ROAD                             ,            ,10308,1,0,1,"8,750","1,228",1950, 1 , A2 ,$0,11/11/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5143,27, ,S1, 3984 AMBOY ROAD                           ,            ,10303,1,1,2,"2,565","1,890",1954, 1 , S1 ,$0,9/30/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5145,31, ,A1, 64 CLEVELAND AVENUE                       ,            ,10308,1,0,1,"5,508","1,240",1899, 1 , A1 ,"$365,000",5/7/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5150,33, ,A2, 79 GRANDVIEW TERRACE                      ,            ,10308,1,0,1,"14,600","1,596",1960, 1 , A2 ,"$670,000",7/27/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5150,59, ,A1, 137 NELSON AVENUE                         ,            ,10308,1,0,1,"4,235","1,680",1920, 1 , A1 ,"$398,000",4/30/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5152,46, ,A5, 723 DURANT AVENUE                         ,            ,10308,1,0,1,"2,070","1,120",1990, 1 , A5 ,"$330,000",5/25/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5152,55, ,A5, 747 DURANT AVENUE                         ,            ,10308,1,0,1,"2,040","1,120",1990, 1 , A5 ,"$357,500",9/27/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5153,105, ,A1, 257 CLEVELAND AVENUE                      ,            ,10308,1,0,1,"2,850","1,600",1944, 1 , A1 ,"$385,000",10/15/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5156,89, ,A1, 250 CLEVELAND AVENUE                      ,            ,10308,1,0,1,"3,080","1,761",1920, 1 , A1 ,$0,2/28/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5156,94, ,A1, 15 FLORENCE STREET                        ,            ,10308,1,0,1,"5,400","1,392",1925, 1 , A1 ,$0,2/28/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5190,103, ,A1, 49 WATERSIDE PARKWAY                      ,            ,10308,1,0,1,"12,420","1,736",1925, 1 , A1 ,$0,12/6/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5195,37, ,A5, 3776 HYLAN BOULEVARD                      ,            ,10308,1,0,1,"2,323","1,204",1975, 1 , A5 ,"$320,000",4/30/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5195,75, ,A2, 12 WATERSIDE PARKWAY                      ,            ,10308,1,0,1,"5,360","1,650",1965, 1 , A2 ,"$517,500",2/24/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5200,9, ,A5, 324 GREAT KILLS ROAD                      ,            ,10308,1,0,1,"2,592","1,410",1980, 1 , A5 ,"$360,000",9/10/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5203,59, ,A2, 137 WHITMAN AVENUE                        ,            ,10308,1,0,1,"6,000","1,280",1901, 1 , A2 ,"$395,000",4/20/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5205,23, ,A5, 19 CORNISH STREET                         ,            ,10308,1,0,1,"2,500","1,845",1997, 1 , A5 ,$0,4/24/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5206,10, ,A2, 30 CORNISH STREET                         ,            ,10308,1,0,1,"1,500",420,1899, 1 , A2 ,"$107,685",5/22/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5209,50, ,A5, 39 ACKERMAN STREET                        ,            ,10308,1,0,1,"2,523",975,1986, 1 , A5 ,"$338,000",7/10/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5217,9, ,A5, 30 PLEASANT STREET                        ,            ,10308,1,0,1,"1,577","1,530",1991, 1 , A5 ,"$230,000",3/29/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5217,110, ,A5, 34 PLEASANT STREET                        ,            ,10308,1,0,1,"1,670","1,530",1991, 1 , A5 ,"$298,000",3/29/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5218,1, ,A2, 117 LINDENWOOD ROAD                       ,            ,10308,1,0,1,"5,184","1,210",1960, 1 , A2 ,"$397,500",10/26/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5223,85, ,A5, 3 MONTVALE PLACE                          ,            ,10308,1,0,1,"2,779","1,450",1989, 1 , A5 ,$0,4/2/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5230,53, ,A5, 486 ARMSTRONG AVENUE                      ,            ,10308,1,0,1,"2,375","1,072",1965, 1 , A5 ,$0,11/12/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5230,64, ,A5, 466 ARMSTRONG AVENUE                      ,            ,10308,1,0,1,"2,375","1,072",1965, 1 , A5 ,$0,11/29/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5231,12, ,A5, 461 BEACH ROAD                            ,            ,10312,1,0,1,"2,442","1,152",1965, 1 , A5 ,"$375,000",4/30/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5233,9, ,A1, 389 ROBINSON AVENUE                       ,            ,10312,1,0,1,"3,800","3,050",2004, 1 , A1 ,$0,10/25/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5233,38, ,A2, 182 OAKDALE STREET                        ,            ,10308,1,0,1,"6,050","1,196",1955, 1 , A2 ,$0,7/10/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5234,19, ,A2, 403 BEACH ROAD                            ,            ,10312,1,0,1,"5,035",864,1950, 1 , A2 ,"$450,000",4/18/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5235,38, ,A2, 236 OAKDALE STREET                        ,            ,10312,1,0,1,"7,505","3,027",1950, 1 , A2 ,$0,8/28/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5235,50, ,A2, 408 BEACH ROAD                            ,            ,10312,1,0,1,"3,800",880,1950, 1 , A2 ,$10,4/5/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5238,19, ,A5, 475 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"2,626","2,396",2012, 1 , A5 ,"$500,000",10/11/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5238,21, ,A5, 481 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"2,889","2,440",2012, 1 , A5 ,"$554,946",1/31/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5238,22, ,A5, 483 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"2,887","2,440",2012, 1 , A5 ,"$525,000",2/16/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5241,6, ,A2, 393 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"5,000","1,040",1960, 1 , A2 ,"$435,000",8/10/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5241,10, ,A2, 401 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"4,000","1,040",1960, 1 , A2 ,"$440,000",10/2/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5241,53, ,A2, 412 THORNYCROFT AVENUE                    ,            ,10312,1,0,1,"5,000","1,180",1955, 1 , A2 ,"$480,000",4/12/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5242,67, ,A2, 388 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"4,410","1,092",1960, 1 , A2 ,"$470,000",9/11/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5244,69, ,A2, 19 EDGEWOOD ROAD                          ,            ,10308,1,0,1,"8,400","1,784",1901, 1 , A2 ,"$500,000",10/16/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5250,4, ,A2, 24 OAKDALE STREET                         ,            ,10308,1,0,1,"4,000",800,1935, 1 , A2 ,"$270,000",3/6/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5252,59, ,A2, 103 ACACIA AVENUE                         ,            ,10308,1,0,1,"4,750","1,205",1950, 1 , A2 ,$0,12/3/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5255,29, ,A2, 18 ACACIA AVENUE                          ,            ,10308,1,0,1,"3,800","1,848",1965, 1 , A2 ,$0,8/4/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5255,44, ,A0, 65 OCEANVIEW PLACE                        ,            ,10308,1,0,1,"3,895","1,442",1953, 1 , A0 ,$0,12/3/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5255,44, ,A0, 65 OCEANVIEW PLACE                        ,            ,10308,1,0,1,"3,895","1,442",1953, 1 , A0 ,$0,12/2/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5256,35, ,A2, 80 RAMBLEWOOD AVENUE                      ,            ,10308,1,0,1,"3,800","1,911",1966, 1 , A2 ,$0,9/13/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5256,60, ,A1, 107 CLOVERDALE AVENUE                     ,            ,10308,1,0,1,"5,700","1,240",1920, 1 , A1 ,"$463,000",1/5/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5257,12, ,A2, 54 RAMBLEWOOD AVENUE                      ,            ,10308,1,0,1,"3,800","1,876",1955, 1 , A2 ,"$247,500",10/22/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5258,69, ,A2, 133 ELMWOOD AVENUE                        ,            ,10308,1,0,1,"3,705",900,1935, 1 , A2 ,$0,11/19/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5260,30, ,A2, 98 ELMWOOD AVENUE                         ,            ,10308,1,0,1,"3,800","1,075",1960, 1 , A2 ,"$384,000",8/6/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5264,70, ,A2, 277 BEACH ROAD                            ,            ,10312,1,0,1,"3,800",950,1950, 1 , A2 ,"$377,000",4/12/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5264,92, ,A2, 325 BEACH ROAD                            ,            ,10312,1,0,1,"5,200",888,1950, 1 , A2 ,"$440,000",10/1/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5265,3, ,A5, 210 SYCAMORE STREET                       ,            ,10312,1,0,1,"1,050","1,480",1989, 1 , A5 ,"$330,000",12/27/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5266,1, ,A1, 238 SYCAMORE STREET                       ,            ,10312,1,0,1,"7,000","1,976",1940, 1 , A1 ,"$520,000",4/12/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5268,40, ,A1, 4093 RICHMOND AVENUE                      ,            ,10312,1,0,1,"14,640","2,880",1915, 1 , A1 ,"$790,000",4/17/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5268,183, ,A1, 185 RIDGECREST AVENUE                     ,            ,10312,1,0,1,"9,650","1,992",1915, 1 , A1 ,$0,2/10/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5269,46, ,A2, 9 DAVID STREET                            ,            ,10308,1,0,1,"4,000",974,1945, 1 , A2 ,"$400,000",4/28/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5272,32, ,A2, 12 PRESLEY STREET                         ,            ,10308,1,0,1,"2,852",450,1920, 1 , A2 ,"$280,000",9/11/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5274,58, ,A1, 89 DRIGGS STREET                          ,            ,10308,1,0,1,"4,000","1,304",1915, 1 , A1 ,$0,8/24/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5274,71, ,A2, 115 DRIGGS STREET                         ,            ,10308,1,0,1,"4,000",708,1920, 1 , A2 ,$0,3/22/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5275,20, ,A2, 74 DRIGGS STREET                          ,            ,10308,1,0,1,"4,600","1,008",1955, 1 , A2 ,"$330,000",12/11/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5276,3, ,A5, 44 RUSSELL STREET                         ,            ,10308,1,0,1,"2,500","1,920",1999, 1 , A5 ,$0,5/24/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5277,42, ,A1, 157 DAVID STREET                          ,            ,10308,1,0,1,"8,000",756,1920, 1 , A1 ,$0,5/2/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5277,59, ,A2, 131 WILLIAM AVENUE                        ,            ,10308,1,0,1,"3,600","1,680",1965, 1 , A2 ,"$440,000",9/24/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5282,87, ,A1, 161 ARMSTRONG AVENUE                      ,            ,10308,1,0,1,"7,920","1,641",1930, 1 , A1 ,$0,4/10/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5282,138, ,A2, 249 ARMSTRONG AVENUE                      ,            ,10308,1,0,1,"2,560",720,1955, 1 , A2 ,"$350,000",9/26/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5284,29, ,A5, 206 ROBINSON AVENUE                       ,            ,10312,1,0,1,"2,500","1,230",1960, 1 , A5 ,"$375,000",11/30/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5284,57, ,A2, 207 BEACH ROAD                            ,            ,10312,1,0,1,"3,800","1,101",1960, 1 , A2 ,$10,9/4/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5285,38, ,A2, 245 KING STREET                           ,            ,10312,1,0,1,"8,645","3,048",1960, 1 , A2 ,"$749,000",8/31/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5285,48, ,A2, 93 PACIFIC AVENUE                         ,            ,10312,1,0,1,"4,000",975,1965, 1 , A2 ,$10,6/26/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5286,5, ,A2, 198 KING STREET                           ,            ,10308,1,0,1,"3,800",875,1940, 1 , A2 ,"$435,000",9/12/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5289,31, ,A2, 92 PACIFIC AVENUE                         ,            ,10312,1,0,1,"4,750",950,1955, 1 , A2 ,$0,9/5/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5289,37, ,A2, 82 PACIFIC AVENUE                         ,            ,10312,1,0,1,"4,750",950,1955, 1 , A2 ,"$380,000",5/24/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5290,14, ,A2, 242 THORNYCROFT AVENUE                    ,            ,10312,1,0,1,"4,750",840,1955, 1 , A2 ,"$400,000",5/23/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5290,39, ,A2, 200 THORNYCROFT AVENUE                    ,            ,10312,1,0,1,"3,600",816,1955, 1 , A2 ,$0,7/19/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5291,16, ,A2, 44 PACIFIC AVENUE                         ,            ,10312,1,0,1,"4,750","1,800",1955, 1 , A2 ,$0,1/19/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5292,23, ,A2, 138 THORNYCROFT AVENUE                    ,            ,10312,1,0,1,"3,600","1,000",1955, 1 , A2 ,"$300,000",10/17/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5293,60, ,A2, 264 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"7,085",960,1955, 1 , A2 ,"$427,000",12/18/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5293,98, ,A2, 192 WINCHESTER AVENUE                     ,            ,10312,1,0,1,"4,000","1,118",1950, 1 , A2 ,$0,9/25/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5294,2, ,A5, 4207 RICHMOND AVENUE                      ,            ,10312,1,0,1,"2,277","1,080",1965, 1 , A5 ,$0,10/1/2012
5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5294,44, ,A2, 144 RIDGECREST AVENUE                     ,            ,10312,1,0,1,"3,854","1,855",1965, 1 , A2 ,$0,5/18/2012
