BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6212,18, ,B2, 70 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"4,000","2,400",2007, 1 , A1 ,"$1,220,000",2/2/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6214,33, ,A5, 48 EAGAN AVENUE                           ,            ,10312,1,0,1,"2,400","1,852",2000, 1 , A5 ,"$467,000",7/9/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6214,34, ,A5, 52 EAGAN AVENUE                           ,            ,10312,1,0,1,"2,400","1,852",2000, 1 , A5 ,"$440,000",1/16/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6216,32, ,A1, 8 EAGAN AVENUE                            ,            ,10312,1,0,1,"2,500","1,630",2005, 1 , A1 ,"$471,510",7/30/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6216,36, ,A5, 16 EAGAN AVENUE                           ,            ,10312,1,0,1,"1,333","1,515",1994, 1 , A5 ,"$365,000",5/8/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6216,42, ,A5, 36 EAGAN AVENUE                           ,            ,10312,1,0,1,"2,333","1,515",1992, 1 , A5 ,"$400,000",6/27/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6216,141, ,A5, 34 EAGAN AVENUE                           ,            ,10312,1,0,1,"1,333","1,515",1992, 1 , A5 ,"$325,000",12/19/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,11, ,A5, 84 LORRAIN AVENUE                         ,            ,10312,1,0,1,"2,700","2,285",2004, 1 , A5 ,"$395,359",8/2/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,12, ,A5, 86 LORRAINE AVENUE                        ,            ,10312,1,0,1,"1,734","2,285",2004, 1 , A5 ,"$385,219",8/13/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,13, ,A5, 88 LORRAINE AVENUE                        ,            ,10312,1,0,1,"1,650","2,285",2004, 1 , A5 ,"$435,006",8/7/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,14, ,A5, 90 LORRAINE AVENUE                        ,            ,10312,1,0,1,"1,650","2,285",2004, 1 , A5 ,"$405,499",6/19/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,15, ,A5, 92 LORRAINE AVENUE                        ,            ,10312,1,0,1,"1,650","2,285",2004, 1 , A5 ,"$429,828",6/13/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,16, ,A5, 94 LORRAINE AVENUE                        ,            ,10312,1,0,1,"1,650","2,285",2004, 1 , A5 ,"$436,020",6/15/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,17, ,A5, 96 LORRAINE AVENUE                        ,            ,10312,1,0,1,"3,968","2,285",2004, 1 , A5 ,"$415,639",6/18/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,18, ,A5, 61 ENDVIEW STREET                         ,            ,10312,1,0,1,"4,214","2,185",2004, 1 , A5 ,"$427,168",1/12/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,20, ,A5, 57 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,759","2,285",2004, 1 , A5 ,"$405,499",1/12/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,22, ,A5, 53 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,759","2,285",2004, 1 , A5 ,"$434,905",1/3/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,23, ,A5, 51 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,567","2,285",2004, 1 , A5 ,"$416,754",5/17/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,6, ,A5, 63 BARB STREET                            ,            ,10312,1,0,1,"1,585","1,661",2004, 1 , A5 ,"$445,000",5/25/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,8, ,A5, 59 BARB STREET                            ,            ,10312,1,0,1,"2,575","1,661",2004, 1 , A5 ,"$480,000",11/5/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,13, ,A5, 47 BARB STREET                            ,            ,10312,1,0,1,"1,585","1,661",2004, 1 , A5 ,"$430,000",6/29/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,60, ,A5, 34 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$422,500",8/14/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,62, ,A5, 38 ENDVIEW ST                             ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$440,000",9/18/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,67, ,A5, 50 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$458,000",3/29/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,61, ,A1, 15 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"4,640","3,150",2006, 1 , A1 ,"$799,326",1/17/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,63, ,A1, 11 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"4,640","3,150",2006, 1 , A1 ,"$785,000",3/6/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,23, ,A1, 34 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"3,000",960,1930, 1 , A1 ,"$339,900",9/18/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,44, ,A5, 35 LORRAINE AVENUE                        ,            ,10312,1,0,1,"2,400","2,100",2004, 1 , A5 ,"$520,000",5/2/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,48, ,A5, 27 LORRAINE AVENUE                        ,            ,10312,1,0,1,"2,400","2,100",2004, 1 , A5 ,"$529,900",3/30/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6226,7, ,A2, 822 ARDEN AVENUE                          ,            ,10312,1,0,1,"6,750","2,478",1980, 1 , A2 ,$0,6/19/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6226,7, ,A2, 822 ARDEN AVENUE                          ,            ,10312,1,0,1,"6,750","2,478",1980, 1 , A2 ,"$565,000",6/19/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6226,13, ,A2, 728 ANNADALE ROAD                         ,            ,10312,1,0,1,"5,120","1,010",1930, 1 , A2 ,"$445,000",9/4/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6226,34, ,A1, 766 ANNADALE ROAD                         ,            ,10312,1,0,1,"8,500","1,360",1925, 1 , A1 ,"$479,550",2/15/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6226,95, ,A1, 59 JEFFERSON BOULEVARD                    ,            ,10312,1,0,1,"4,700","2,208",1910, 1 , A1 ,"$545,000",1/18/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,50, ,A1, 900 CARLTON BOULEVARD                     ,            ,10312,1,0,1,"5,700","4,078",1955, 1 , A1 ,$0,5/25/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,55, ,A2, 910 CARLTON BOULEVARD                     ,            ,10312,1,0,1,"4,000","2,002",1960, 1 , A2 ,"$430,000",4/11/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,57, ,A1, 916 CARLTON BLVD                          ,            ,10312,1,0,1,"4,000","2,052",1930, 1 , A1 ,"$420,000",8/9/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6229,1, ,A1, 161 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"5,000","3,486",1946, 1 , A1 ,$0,2/21/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6229,11, ,A1, 175 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"4,080","1,280",1930, 1 , A1 ,"$417,000",9/28/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6233,11, ,A2, 236 RENSSELAER AVENUE                     ,            ,10312,1,0,1,"4,000","1,092",1960, 1 , A2 ,"$545,000",4/25/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6234,19, ,A2, 230 SHELDON AVENUE                        ,            ,10312,1,0,1,"4,000",984,1930, 1 , A2 ,"$440,000",11/19/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6235,63, ,B2, 215 SHELDON AVENUE                        ,            ,10312,2,0,2,"4,000","2,135",1965, 1 , A2 ,"$508,000",5/21/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6236,4, ,A9, 377 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"3,960","1,340",1929, 1 , A9 ,"$400,000",8/30/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6237,60, ,A2, 169 STAFFORD AVENUE                       ,            ,10312,1,0,1,"4,000","2,156",1970, 1 , A2 ,"$476,375",1/31/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6237,62, ,A2, 173 STAFFORD AVE                          ,            ,10312,1,0,1,"4,000","1,952",1970, 1 , A2 ,"$99,180",12/19/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6238,62, ,A1, 203 VINELAND AVENUE                       ,            ,10312,1,0,1,"4,000","2,600",1999, 1 , A1 ,$0,3/23/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6240,34, ,A1, 170 BARCLAY AVENUE                        ,            ,10312,1,0,1,"8,500","3,564",1910, 1 , A1 ,$0,10/11/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6243,40, ,A1, 112 BARCLAY AVENUE                        ,            ,10312,1,0,1,"6,000","2,147",1950, 1 , A2 ,"$328,000",10/2/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,200, ,A2, 15 PINE TERRACE                           ,            ,10312,1,0,1,"4,500","2,002",1960, 1 , A2 ,"$605,000",10/17/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6247,29, ,A3, 1043 ANNADALE ROAD                        ,            ,10312,1,0,1,"12,706","9,185",2006, 1 , A1 ,"$187,642",2/20/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,145, ,A1, 22 ELY AVENUE                             ,            ,10312,1,0,1,"5,203","2,400",1965, 1 , A1 ,"$520,000",1/29/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,274, ,A2, 133 NORTH PINE TERRACE                    ,            ,10312,1,0,1,"5,500","2,008",1965, 1 , A2 ,"$510,000",8/20/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6260,6, ,A1, 260 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","1,240",1925, 1 , A1 ,"$505,000",7/17/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,36, ,A1, 346 JEFFERSON BLVD                        ,            ,10312,1,0,1,"6,000","4,160",2008, 1 , A2 ,"$806,000",10/10/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,48, ,A1, 275 SHELDON AVENUE                        ,            ,10312,1,0,1,"3,720","1,728",2000, 1 , A1 ,"$690,000",8/20/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6272,10, ,A1, 30 CANTON AVENUE                          ,            ,10312,1,0,1,"6,084","2,184",1975, 1 , A1 ,"$349,158",12/28/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6277,39, ,A2, 351 DETROIT AVENUE                        ,            ,10312,1,0,1,"11,550",648,1960, 1 , A2 ,$0,9/20/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6277,39, ,A2, 351 DETROIT AVENUE                        ,            ,10312,1,0,1,"11,550",648,1960, 1 , A2 ,$0,9/20/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6278,16, ,A1, 303 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","1,840",1984, 1 , A1 ,$0,7/23/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6279,28, ,A2, 239 SOUTH RAILROAD ST                     ,            ,10312,1,0,1,"4,560","2,230",1985, 1 , A2 ,"$540,000",8/17/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6281,35, ,A1, 381 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"6,300","2,346",1976, 1 , A1 ,$0,10/31/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6287,28, ,A3, 161 HEENAN AVENUE                         ,            ,10312,1,0,1,"10,000","4,080",1985, 1 , A3 ,"$900,000",4/26/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6287,43, ,A2, 346 RATHBUN AVENUE                        ,            ,10312,1,0,1,"4,000","1,196",1970, 1 , A2 ,"$375,000",10/29/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6297,17, ,A2, 448 LAMONT AVENUE                         ,            ,10312,1,0,1,"4,000","1,500",1970, 1 , A2 ,$0,2/10/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6297,61, ,A2, 491 IONIA AVENUE                          ,            ,10312,1,0,1,"4,000","1,968",1970, 1 , A2 ,$10,8/14/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6300,63, ,A1, 441 RATHBUN AVENUE                        ,            ,10312,1,0,1,"4,000","2,083",1970, 1 , A1 ,"$536,758",11/14/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6301,60, ,A1, 475 RENSSELAER AVENUE                     ,            ,10312,1,0,1,"4,000","2,152",1970, 1 , A1 ,$0,3/30/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6301,60, ,A1, 475 RENSSELAER AVENUE                     ,            ,10312,1,0,1,"4,000","2,152",1970, 1 , A1 ,$0,2/14/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6304,39, ,A0, 32 HEENAN AVENUE                          ,            ,10312,1,0,1,"10,000","2,040",1950, 1 , A0 ,"$649,000",2/15/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6304,44, ,B3, 345 STAFFORD AVENUE                       ,            ,10312,2,0,2,"10,000","3,967",1980, 1 , A1 ,$0,4/9/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6320,20, ,A2, 129 DOWNES AVENUE                         ,            ,10312,1,0,1,"4,000","1,125",1965, 1 , A2 ,$0,7/26/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6320,32, ,A1, 153 DOWNES AVENUE                         ,            ,10312,1,0,1,"4,000","3,150",1965, 1 , A1 ,"$780,000",5/31/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6320,73, ,A1, 58 BUFFINGTON AVENUE                      ,            ,10312,1,0,1,"4,000","1,840",1970, 1 , A1 ,$0,11/8/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6321,150, ,A2, 5219 AMBOY ROAD                           ,            ,10312,1,0,1,"13,081","1,067",1901, 1 , A2 ,"$425,000",9/12/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6321,175, ,A2, 5217 AMBOY ROAD                           ,            ,10312,1,0,1,"9,467",889,1910, 1 , A2 ,"$250,000",9/25/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6350,35, ,A3, 483 HOLDRIDGE AVENUE                      ,            ,10312,1,0,1,"10,010","9,444",1990, 1 , A3 ,"$2,500,000",2/20/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6353,51, ,A1, 90 BAYVIEW TERRACE                        ,            ,10312,1,0,1,"3,200","1,600",2005, 1 , A1 ,$0,1/24/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6354,46, ,A3, 120 BAYVIEW TERRACE                       ,            ,10312,1,0,1,"4,519","5,225",1990, 1 , A3 ,$0,9/14/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6360,15, ,A3, 611 BARCLAY AVENUE                        ,            ,10312,1,0,1,"8,005","4,784",1945, 1 , A3 ,$0,1/19/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6363,18, ,A1, 310 SHIRLEY AVENUE                        ,            ,10312,1,0,1,"4,000","3,060",2003, 1 , A1 ,$0,8/2/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6363,52, ,A1, 159 NOEL STREET                           ,            ,10312,1,0,1,"8,000","4,800",1985, 1 , A1 ,"$875,000",6/15/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6364,20, ,A1, 230 NOEL STREET                           ,            ,10312,1,0,1,"5,100","5,995",1980, 1 , A2 ,$0,10/4/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6364,144, ,A1, 20 TYNDALE STREET                         ,            ,10312,1,0,1,"11,105","4,484",1988, 1 , A1 ,"$1,250,000",10/12/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6366,12, ,A1, 398 SHIRLEY AVENUE                        ,            ,10312,1,0,1,"6,000","2,880",1987, 1 , A1 ,$0,4/23/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6367,29, ,A1, 50 WEAVER STREET                          ,            ,10312,1,0,1,"12,600","3,192",1980, 1 , A1 ,$0,4/25/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6367,42, ,A9, 295 SHIRLEY AVENUE                        ,            ,10312,1,0,1,"4,000","2,524",1975, 1 , A9 ,"$625,000",12/20/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6368,12, ,A1, 82 JANSEN STREET                          ,            ,10312,1,0,1,"6,000","1,820",1975, 1 , A1 ,"$645,000",8/10/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6370,1, ,A2, 497 BARCLAY AVENUE                        ,            ,10312,1,0,1,"6,300","2,821",1980, 1 , A2 ,"$440,000",1/16/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6370,12, ,A1, 158 WEAVER STREET                         ,            ,10312,1,0,1,"6,000","3,087",1975, 1 , A1 ,"$40,000",10/23/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6378,33, ,A3, 106 TALLMAN STREET                        ,            ,10312,1,0,1,"4,000","5,400",2002, 1 , A3 ,"$995,000",12/21/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6378,63, ,A1, 131 EYLANDT STREET                        ,            ,10312,1,0,1,"4,000","2,192",1988, 1 , A1 ,"$620,000",7/30/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6378,73, ,A1, 153 EYLANDT STREET                        ,            ,10312,1,0,1,"6,200","2,550",1975, 1 , A1 ,"$710,000",8/13/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6424,35, ,A1, 274 BARCLAY AVENUE                        ,            ,10312,1,0,1,"6,000","2,100",1975, 1 , A1 ,"$769,000",6/15/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6431,175, ,B2, 377 POILLON AVENUE                        ,            ,10312,2,0,2,"5,265","3,508",1970, 1 , A2 ,"$385,000",9/21/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6442,31, ,A9, 267 POILLON AVENUE                        ,            ,10312,1,0,1,"15,000","1,080",1968, 1 , A9 ,$0,8/28/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6442,31, ,A9, 267 POILLON AVENUE                        ,            ,10312,1,0,1,"15,000","1,080",1968, 1 , A9 ,$0,8/23/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6442,41, ,A3, 257 POILLON AVENUE                        ,            ,10312,1,0,1,"8,376","6,453",1950, 1 , A3 ,"$1,180,000",2/27/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6452,11, ,A6, 24 ZEPHYR AVENUE                          ,            ,10312,1,0,1,"3,864",480,1920, 1 , A6 ,$0,2/21/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6452,18, ,A1, 14 ZEPHYR AVENUE                          ,            ,10312,1,0,1,"3,060","1,200",1920, 1 , A1 ,$0,1/4/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6453,8, ,A1, 430 POILLON AVENUE                        ,            ,10312,1,0,1,"5,546","4,231",1997, 1 , A1 ,$0,7/19/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6454,6, ,A5, 478 PHILIP AVENUE                         ,            ,10312,1,0,1,"2,160","1,140",1970, 1 , A5 ,"$410,000",7/19/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6458,20, ,A1, 39 LYNCH STREET                           ,            ,10312,1,0,1,"3,800","1,380",1983, 1 , A1 ,"$545,000",4/30/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6462,1, ,A3, 311 BERTRAM AVENUE                        ,            ,10312,1,0,1,"7,940","4,840",1980, 1 , A1 ,"$390,000",8/10/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6469,75, ,A2, 40 POILLON AVENUE                         ,            ,10312,1,0,1,"10,320","1,616",1955, 1 , A2 ,"$765,000",6/28/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6499,30, ,A3, 490 JANSEN STREET                         ,            ,10312,1,0,1,"21,836","4,346",1985, 1 , A3 ,"$1,240,000",2/1/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6517,30, ,A1, 243 ARBUTUS AVENUE                        ,            ,10312,1,0,1,"16,900","9,260",1960, 1 , A1 ,$0,8/16/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6517,30, ,A1, 243 ARBUTUS AVENUE                        ,            ,10312,1,0,1,"16,900","9,260",1960, 1 , A1 ,$0,7/12/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6523,1, ,A3, 151 ARBUTUS AVENUE                        ,            ,10312,1,0,1,"11,415","3,650",1987, 1 , A3 ,"$65,000",3/9/2007
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6523,19, ,A1, 125 ARBUTUS AVENUE                        ,            ,10312,1,0,1,"3,450","3,104",2005, 1 , A1 ,"$672,045",10/31/2007
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,5408,1, ,B2, 433 HAROLD AVENUE                         ,            ,10312,2,0,2,"3,370","2,400",1995, 1 , B2 ,$0,12/10/2007
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,5425,19, ,A1, 4658 HYLAN BOULEVARD                      ,            ,10312,1,0,1,"2,500","1,779",1950, 1 , B2 ,"$408,000",4/11/2007
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,4, ,B2, 180 SNEDEN AVENUE                         ,            ,10312,2,0,2,"2,600","2,092",2005, 1 , B2 ,"$579,384",9/13/2007
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,5, ,B2, 182 SNEDEN AVENUE                         ,            ,10312,2,0,2,"2,600","2,092",2005, 1 , B2 ,"$559,019",12/28/2007
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,6, ,B2, 184 SNEDEN AVENUE                         ,            ,10312,2,0,2,"2,600","2,092",2005, 1 , B2 ,"$548,836",6/15/2007
