BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6205,8, ,A5, 105 EAGAN AVENUE                          ,            ,10312,1,0,1,"1,546","1,579",1986, 1 , A5 ,"$355,000",3/6/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6205,14, ,A5, 97 EAGAN AVENUE                           ,            ,10312,1,0,1,"1,845","1,854",1986, 1 , A5 ,$0,9/8/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6205,109, ,A5, 56 MAY PLACE                              ,            ,10312,1,0,1,"2,475","2,395",1986, 1 , A5 ,"$102,500",9/8/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6211,33, ,A5, 102 SEGUINE PLACE                         ,            ,10312,1,0,1,"1,550","1,521",1986, 1 , A5 ,"$367,000",5/7/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6212,161, ,A5, 97 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,720","2,600",2007, 1 , A5 ,"$496,860",12/11/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6212,162, ,A5, 93 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"2,720","2,600",2007, 1 , A5 ,"$408,000",11/19/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6216,33, ,A5, 10 EAGAN AVENUE                           ,            ,10312,1,0,1,"2,333","1,515",1994, 1 , A5 ,"$351,000",4/8/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6216,39, ,A5, 26 EAGAN AVENUE                           ,            ,10312,1,0,1,"2,333","1,515",1992, 1 , A5 ,"$410,000",9/24/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6216,45, ,A5, 117 MOSELY AVENUE                         ,            ,10312,1,0,1,"2,500","2,008",2001, 1 , A5 ,"$450,000",11/26/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6216,45, ,A5, 117 MOSELY AVENUE                         ,            ,10312,1,0,1,"2,500","2,008",2001, 1 , A5 ,$0,4/24/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,1, ,A5, 64 LORRAIN AVENUE                         ,            ,10312,1,0,1,"11,830","2,285",2004, 1 , A5 ,"$456,300",5/29/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,9, ,A5, 74 LORRAINE AVENUE                        ,            ,10312,1,0,1,"2,386","2,285",2004, 1 , A5 ,"$425,000",6/6/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6219,17, ,A5, 96 LORRAINE AVENUE                        ,            ,10312,1,0,1,"3,968","2,285",2004, 1 , A5 ,"$422,000",10/9/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,5, ,A5, 65 BARB STREET                            ,            ,10312,1,0,1,"1,585","1,661",2004, 1 , A5 ,"$433,000",9/12/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,30, ,A5, 18 LORRAINE AVENUE                        ,            ,10312,1,0,1,"16,541","1,816",2002, 1 , A5 ,$0,11/19/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,32, ,A5, 22 LORRAIN AVENUE                         ,            ,10312,1,0,1,"2,432","1,816",2002, 1 , A5 ,"$430,000",6/2/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,52, ,A5, 16 ENDVIEW STREET                         ,            ,10312,1,0,1,"1,648","1,816",2003, 1 , A5 ,"$430,000",3/31/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,57, ,A5, 28 ENDVIEW STREET                         ,            ,10312,1,0,1,"2,678","1,816",2003, 1 , A5 ,"$442,500",3/31/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6220,64, ,A5, 44 ENDVIEW STREET                         ,            ,10312,1,0,1,"2,678","1,816",2003, 1 , A5 ,$0,1/9/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6221,55, ,A1, 25 JEANNETTE AVENUE                       ,            ,10312,1,0,1,"4,160","3,000",1995, 1 , A1 ,"$685,000",2/29/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6222,47, ,A5, 29 LORRAINE AVENUE                        ,            ,10312,1,0,1,"2,400","2,100",2004, 1 , A5 ,"$495,000",4/17/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,  ,6225,29, ,  , 791 ANNADALE ROAD                         ,            ,10312,0,0,0,0,0,0, 1 , A1 ,$0,11/7/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6227,50, ,A1, 900 CARLTON BOULEVARD                     ,            ,10312,1,0,1,"5,700","4,078",1955, 1 , A1 ,$0,7/28/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6228,47, ,A1, 760 ARDEN AVENUE                          ,            ,10312,1,0,1,"6,000","1,146",1925, 1 , A1 ,"$500,000",9/12/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6233,50, ,A1, 606 ARDEN AVENUE                          ,            ,10312,1,0,1,"6,000","3,336",1920, 1 , A1 ,"$450,000",6/12/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6240,43, ,A1, 190 BARCLAY AVENUE                        ,            ,10312,1,0,1,"4,350","2,925",2006, 1 , A1 ,"$893,005",1/28/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6243,27, ,A5, 22 SHERIDAN PLACE                         ,            ,10312,1,0,1,"2,750","2,380",2000, 1 , A5 ,"$480,000",9/10/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6243,40, ,A1, 112 BARCLAY AVE                           ,            ,10312,1,0,1,"6,000","2,147",1950, 1 , A2 ,"$390,390",1/31/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,143, ,A1, 18 HILLIS STREET                          ,            ,10312,1,0,1,"4,905","2,848",1960, 1 , A1 ,"$615,198",7/26/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6245,143, ,A1, 18 HILLIS STREET                          ,            ,10312,1,0,1,"4,905","2,848",1960, 1 , A1 ,"$539,000",3/6/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,155, ,A1, 23 ELY AVENUE                             ,            ,10312,1,0,1,"4,551","1,768",1965, 1 , A1 ,"$499,999",11/11/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,239, ,A2, 116 NORTH PINE TERRACE                    ,            ,10312,1,0,1,"4,000","2,008",1965, 1 , A2 ,$0,12/31/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,604, ,B2, 80 BENNETT AVENUE                         ,            ,10312,2,0,2,"3,912","2,170",2010, 1 , A1 ,$0,2/7/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6249,604, ,B2, 80 BENNETT AVENUE                         ,            ,10312,2,0,2,"3,912","2,170",2010, 1 , A1 ,$0,1/31/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6251,4, ,A1, 221 ALBEE AVENUE                          ,            ,10312,1,0,1,"7,000","1,480",1945, 1 , A1 ,"$575,000",7/15/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6254,68, ,A1, 8 NORTH RAILROAD ST                       ,            ,10312,1,0,1,"3,720","2,606",1987, 1 , A1 ,"$500,000",2/6/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6267,66, ,A1, 309 SHELDON AVENUE                        ,            ,10312,1,0,1,"3,800","3,175",2000, 1 , A1 ,"$337,500",7/9/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6269,9, ,A1, 304 VINELAND AVENUE                       ,            ,10312,1,0,1,"10,150","3,308",1970, 1 , A1 ,"$434,500",3/20/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6271,13, ,A1, 478 JEFFERSON BOULEVARD                   ,            ,10312,1,0,1,"4,000","1,804",1940, 1 , A1 ,"$540,000",8/29/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6272,10, ,A1, 30 CANTON AVENUE                          ,            ,10312,1,0,1,"6,084","2,184",1975, 1 , A1 ,"$493,851",5/8/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6272,15, ,A1, 21 HOLCOMB AVENUE                         ,            ,10312,1,0,1,"8,000","1,960",1940, 1 , A1 ,$0,2/1/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6272,19, ,A2, 11 HOLCOMB AVENUE                         ,            ,10312,1,0,1,"8,000","2,092",1960, 1 , A2 ,"$625,000",10/14/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6278,16, ,A1, 303 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"4,000","1,840",1984, 1 , A1 ,$0,7/30/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6279,156, ,A1, 182 NORTH RAILROAD ST                     ,            ,10312,1,0,1,"5,600","2,178",1975, 1 , A1 ,"$165,000",5/8/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6280,7, ,A2, 422 EDGEGROVE AVENUE                      ,            ,10312,1,0,1,"6,100","1,600",1960, 1 , A2 ,"$570,000",8/4/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6296,68, ,A2, 319 DELMAR AVENUE                         ,            ,10312,1,0,1,"4,000","1,968",1970, 1 , A2 ,"$500,000",2/4/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6299,25, ,A2, 388 RATHBUN AVENUE                        ,            ,10312,1,0,1,"4,000","1,968",1969, 1 , A2 ,$0,2/12/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6299,36, ,A2, 65 RAMONA AVENUE                          ,            ,10312,1,0,1,"4,000","2,180",1975, 1 , A2 ,$0,2/28/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6299,38, ,A2, 69 RAMONA AVENUE                          ,            ,10312,1,0,1,"4,000","1,620",1975, 1 , A2 ,"$385,000",6/17/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6304,39, ,A0, 32 HEENAN AVENUE                          ,            ,10312,1,0,1,"10,000","2,040",1950, 1 , A0 ,$0,4/22/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6304,44, ,B3, 345 STAFFORD AVENUE                       ,            ,10312,2,0,2,"10,000","3,967",1980, 1 , A1 ,"$880,000",2/15/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6305,79, ,A3, 30 CROWN PLACE                            ,            ,10312,1,0,1,"10,296","6,010",1984, 1 , A3 ,$0,4/23/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6305,103, ,A3, 353 VINELAND AVENUE                       ,            ,10312,1,0,1,"5,000","3,150",1991, 1 , A3 ,"$775,000",9/24/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6320,48, ,A2, 106 BUFFINGTON AVENUE                     ,            ,10312,1,0,1,"4,000","1,125",1965, 1 , A2 ,"$415,000",4/24/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6320,57, ,A2, 90 BUFFINGTON AVENUE                      ,            ,10312,1,0,1,"4,000","1,125",1965, 1 , A2 ,$0,12/5/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6320,71, ,A5, 62 BUFFINGTON AVENUE                      ,            ,10312,1,0,1,"3,000","1,724",1970, 1 , A5 ,"$450,000",2/22/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6323,19, ,A1, 5171 AMBOY ROAD                           ,            ,10312,1,0,1,"6,256","1,934",1920, 1 , A1 ,"$517,900",1/24/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6354,1, ,S1, 661 BARCLAY AVENUE                        ,            ,10312,1,1,2,"4,002","1,856",1988, 1 , S1 ,$0,11/19/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6360,15, ,A3, 611 BARCLAY AVENUE                        ,            ,10312,1,0,1,"8,005","4,784",1945, 1 , A3 ,"$977,000",9/18/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6361,67, ,A1, 170 NOEL STREET                           ,            ,10312,1,0,1,"12,880","3,784",1980, 1 , A1 ,$500,6/5/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6363,1, ,A1, 169 NOEL STREET                           ,            ,10312,1,0,1,"6,300","2,865",1980, 1 , A1 ,$0,6/19/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6366,32, ,A9, 360 SHIRLEY AVENUE                        ,            ,10312,1,0,1,"6,000","2,688",1987, 1 , A9 ,"$585,000",9/22/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6370,52, ,A2, 359 SHIRLEY AVENUE                        ,            ,10312,1,0,1,"6,000","1,820",1970, 1 , A2 ,$0,10/7/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6370,55, ,A3, 365 SHIRLEY AVENUE                        ,            ,10312,1,0,1,"36,000","3,234",1965, 1 , A3 ,$0,10/7/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6382,20, ,A1, 648 SYCAMORE STREET                       ,            ,10312,1,0,1,"10,000","3,780",1988, 1 , A1 ,"$980,000",11/10/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6396,25, ,A1, 109 ALLEN PLACE                           ,            ,10312,1,0,1,"2,000","3,600",2007, 1 , A1 ,$0,5/27/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6401,60, ,A1, 616 BARCLAY AVENUE                        ,            ,10312,1,0,1,"10,000","3,520",1999, 1 , A1 ,$0,1/23/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6421,19, ,A1, 253 EYLANDT STREET                        ,            ,10312,1,0,1,"12,024","3,200",1980, 1 , A1 ,$0,12/16/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6421,52, ,A1, 264 TALLMAN STREET                        ,            ,10312,1,0,1,"5,650","2,502",1990, 1 , A1 ,"$499,000",5/6/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,10/17/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,5/6/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,5/6/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,5/6/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,5/6/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,5/4/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,3/26/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,3/26/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,3/26/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,3/26/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,3/16/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,3/16/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 44 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,3/16/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1B,6431,1, ,V0, 54 DISCALA LANE                           ,            ,10312,0,0,0,"1,265,461",0,0, 1 , A3 ,$0,3/14/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6441,48, ,A2, 19 DOLE STREET                            ,            ,10312,1,0,1,"5,658","1,641",1901, 1 , A2 ,"$220,000",12/1/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6441,48, ,A2, 19 DOLE STREET                            ,            ,10312,1,0,1,"5,658","1,641",1901, 1 , A6 ,"$155,230",1/9/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,  ,6441,49, ,  , 21 DOLE STREET                            ,            ,10312,0,0,0,0,0,0, 1 , A6 ,$0,12/1/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,  ,6441,49, ,  , 21 DOLE STREET                            ,            ,10312,0,0,0,0,0,0, 1 , A6 ,$0,1/9/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6441,96, ,A1, 4 DOLE STREET                             ,            ,10312,1,0,1,"4,800",972,1925, 1 , A1 ,$0,2/19/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6452,7, ,A6, 30 ZEPHYR AVENUE                          ,            ,10312,1,0,1,"7,700",368,1920, 1 , A6 ,$0,6/12/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6460,4, ,A1, 22 ALLEGRO STREET                         ,            ,10312,1,0,1,"5,080","3,316",1998, 1 , A1 ,"$50,000",2/25/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6469,61, ,A1, 26 POILLON AVENUE                         ,            ,10312,1,0,1,"12,730","4,920",1989, 1 , A1 ,"$760,000",9/10/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6475,295, ,A3, 70 NICOLOSI LOOP                          ,            ,10312,1,0,1,"10,200","7,346",1989, 1 , A3 ,$0,10/21/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6475,300, ,A3, 55 NICOLOSI DRIVE                         ,            ,10312,1,0,1,"10,300","5,104",1989, 1 , A3 ,"$2,170,000",8/8/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6511,104, ,A2, 5192 AMBOY ROAD                           ,            ,10312,1,0,1,"7,240","1,144",1950, 1 , A2 ,"$450,000",8/15/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6523,1, ,A3, 151 ARBUTUS AVENUE                        ,            ,10312,1,0,1,"11,415","3,650",1987, 1 , A3 ,"$980,000",1/10/2008
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6523,9, ,A1, 145 ARBUTUS AVENUE                        ,            ,10312,1,0,1,"13,130","1,583",1901, 1 , A1 ,"$675,000",7/31/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,5425,19, ,A1, 4658 HYLAN BOULEVARD                      ,            ,10312,1,0,1,"2,500","1,779",1950, 1 , B2 ,$0,3/27/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6205,92, ,B9, 35 SEGUINE PLACE                          ,            ,10312,2,0,2,"3,250","1,804",1986, 1 , B9 ,"$465,000",10/20/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,23, ,B2, 205 MOSELY AVENUE                         ,            ,10312,2,0,2,"3,750","2,092",2007, 1 , B2 ,"$499,000",5/21/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,24, ,B2, 207 MOSELY AVENUE                         ,            ,10312,2,0,2,"2,444","2,092",2007, 1 , B2 ,"$495,846",5/13/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,25, ,B2, 209 MOSELY AVENUE                         ,            ,10312,2,0,2,"2,444","2,092",2007, 1 , B2 ,"$486,720",7/23/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,26, ,B2, 211 MOSELY AVENUE                         ,            ,10312,2,0,2,"2,444","2,092",2007, 1 , B2 ,"$495,846",5/15/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,27, ,B2, 215 MOSELY AVENUE                         ,            ,10312,2,0,2,"2,444","2,092",2007, 1 , B2 ,"$495,846",7/1/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,65, ,B2, 203 MOSELY AVENUE                         ,            ,10312,2,0,2,"2,665","2,092",2007, 1 , B2 ,"$538,654",12/12/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,66, ,B2, 201 MOSELY AVENUE                         ,            ,10312,2,0,2,"2,665","2,092",2007, 1 , B2 ,"$570,220",9/24/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,67, ,B2, 199 MOSELY AVENUE                         ,            ,10312,2,0,2,"2,665","2,092",2007, 1 , B2 ,"$499,000",12/16/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,68, ,B2, 197 MOSELY AVENUE                         ,            ,10312,2,0,2,"2,665","2,092",2007, 1 , B2 ,"$579,384",5/16/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,69, ,B2, 195 MOSELY AVENUE                         ,            ,10312,2,0,2,"2,665","2,092",2007, 1 , B2 ,"$519,307",7/18/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,71, ,A5, 191 MOSELY AVENUE                         ,            ,10312,1,0,1,"2,665","2,092",2007, 1 , B2 ,$0,8/13/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,71, ,A5, 191 MOSELY AVENUE                         ,            ,10312,1,0,1,"2,665","2,092",2007, 1 , B2 ,"$541,709",8/13/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,72, ,B9, 189 MOSELY AVENUE                         ,            ,10312,2,0,2,"2,665","2,092",2007, 1 , B2 ,"$559,019",5/16/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,73, ,B2, 187 MOSELY AVENUE                         ,            ,10312,2,0,2,"4,014","2,092",2007, 1 , B2 ,"$621,123",9/12/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6212,16, ,B2, 68 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"4,000","2,400",2007, 1 , B2 ,$0,11/19/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6212,18, ,B2, 70 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"4,000","2,400",2007, 1 , B2 ,"$660,978",10/29/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6212,19, ,B2, 72 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"4,000","2,400",2007, 1 , B2 ,$0,11/19/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6217,22, ,S2, 91 BARCLAY AVENUE                         ,            ,10312,2,1,3,"4,646","2,218",1925, 1 , S2 ,$0,9/22/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6221,5, ,B2, 735 ANNADALE ROAD                         ,            ,10312,2,0,2,"6,985","3,900",2000, 1 , B2 ,"$775,000",9/30/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6229,43, ,B2, 700 ARDEN AVENUE                          ,            ,10312,2,0,2,"6,000","4,585",2002, 1 , B2 ,"$725,000",10/21/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6233,21, ,B2, 218 RENSSELAER AVENUE                     ,            ,10312,2,0,2,"4,000","2,704",2002, 1 , B2 ,"$725,000",10/10/2008
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6234,66, ,B2, 205 RENSSELAER AVENUE                     ,            ,10312,2,0,2,"4,000","3,100",1998, 1 , B2 ,$0,2/28/2008
